EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
030456856,IN HIM MINISTRIES,% NANCY J TAYLOR,PO BOX 1933,JACKSON,MS,39215-1933,0000,03,3,1000,200309,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,X20,
030465649,REPAIRERS OF THE BREACH,% TOMLINSON ACCOUNTING,PO BOX 610,CORINTH,MS,38835-0610,0000,03,3,2000,200210,1,15,000000000,1,01,202112,1,3,02,0,12,7862,45582,45582,X21,
030466551,MISSISSIPPI INDEPENDENT PHARMACIES ASSOCIATION,% KYLE ARDOIN,400 FONTAINE PL STE 102,RIDGELAND,MS,39157-5231,0000,06,3,2000,200501,2,00,000000000,1,01,202212,5,4,01,0,12,532986,497999,497999,S41,
030478149,CHANGING A GENERATION THROUGH LOVE CHILD & ADULT CENTER,% KATHY ANN MCDUFFEY,5515 SEDGWICK DRIVE,JACKSON,MS,39211-0000,0000,03,3,1000,202104,1,15,000000000,1,01,,0,0,01,0,12,,,,P99,
030479446,TATE COUNTY MASTER GARDENERS ASSOCIATION,% GALE CUSHMAN,PO BOX 188,SENATOBIA,MS,38668-0188,0000,03,3,2000,200305,1,16,000000000,1,01,202012,0,0,02,0,12,0,0,0,C42,
030481092,EMMANUEL GOSPEL OF GRACE COMMUNITY CHURCH,,PO BOX 989,VERONA,MS,38879-0989,0000,03,3,7000,200407,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
030484416,CHRISTIAN METHODIST EPISCOPAL CHURCH,% WILLIE BROWNLEE,1366 COUNTY ROAD 94,NEW ALBANY,MS,38652-9726,8511,03,9,7000,198009,1,10,001002000,5,01,,0,0,06,0,12,,,,,SHILOH CME CHURCH
030489294,PONTOTOC COMMUNITY THEATER INC,,106A N MAIN ST,PONTOTOC,MS,38863-2104,0000,03,3,2000,201512,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,A65,
030499104,SUNFLOWER COUNTY MINISTERIAL ALLIANCE COUNSELING SERVICES,% PHILLIP M MCGEE I,PO BOX 694,INDIANOLA,MS,38751-0694,0000,03,3,1200,200305,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,S21,
030506312,RIGHTWAY DELIVERANCE TEMPLE MINISTRIES,% JOHNNIE M MACKIN,PO BOX 175,HOLLANDALE,MS,38748-0175,0000,03,3,1270,200710,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
030521670,TUSKEGEE AIRMEN INC,% CHARLES BOWERS,PO BOX 7887,DIBERVILLE,MS,39540-7841,5061,03,9,1000,198410,1,15,998000000,1,01,202212,0,0,02,0,12,0,0,0,Y40Z,COL LAWRENCE E ROBERTS CHAPTER
030547699,SOLID ROCK INTERNATIONAL OUTREACH MINISTRIES,% DR TED GABRIEL WATSON,5095 ROBINSON RD EXTENSION,JACKSON,MS,39204-0000,0000,03,3,7000,200502,1,10,000000000,1,01,,1,2,06,0,12,,,,X21,
030559168,MYRICK ASSEMBLY OF GOD CHURCH,% ELAISE GRAHAM,3301 HIGHWAY 84 E,LAUREL,MS,39443-8345,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
030561959,ROYAL AMBASSADORS INC,% NA,2309 NAPOLEON AVE,PEARL,MS,39208-6329,0000,03,3,1000,200707,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,P33,
030565531,MONTANA MISSION INC,% ROBERT L INMON,PO BOX 72,VARDAMAN,MS,38878-0072,0000,03,3,7000,200708,1,15,000000000,1,01,202112,3,3,01,0,12,65128,87997,87997,X99,
030579470,GULFPORT ADMIRAL HARDWOOD CLUB,% GARY HOLLIMON,1213 WOODWARD AVE,GULFPORT,MS,39501-2472,0000,03,3,1000,201609,1,16,000000000,5,01,202212,0,0,02,0,12,0,0,0,N62,
030586034,COMMUNITY THRIFT SHOP OF OLIVE BRANCH,% ELIZABETH M CAIL,7105 MAPLEWOOD CV,OLIVE BRANCH,MS,38654-1336,0000,03,3,1000,201407,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,P29,
030599787,FREEWILL PENTECOSTAL CHURCH OF GOD INC,% WILLIAM T JAMES,PO BOX 8351,MOSS POINT,MS,39562-0017,0000,03,3,7000,200610,1,10,000000000,1,01,202112,0,0,06,0,12,0,0,0,X21,
030609591,CHANGING UNFULFILLED POTENTIAL,% WILLMA S RICHARDSON,1027 LOUISE LN,WESSON,MS,39191-9045,0000,03,3,1000,200710,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,P20,CUP
030613978,GRACE TRINITY BAPTIST CHURCH,% WILLIE L PORTER,PO BOX 68943,JACKSON,MS,39286-8943,0000,03,3,7000,200709,1,10,000000000,1,01,202112,4,3,06,0,12,245990,45490,45490,X21,
042521944,AMERICAN POMERANIAN CLUB INC,% NANCY NESBIT,99 EAST RD,ECRU,MS,38841-8048,0000,04,3,1000,201009,2,00,998000000,1,01,202112,4,4,01,0,12,206541,114338,114338,D60,
042576267,NATIONAL ASSOCIATION OF EMERGENCY MEDICAL TECHNICIANS,,PO BOX 1400,CLINTON,MS,39060-1400,0000,06,3,1200,000000,2,00,205531000,1,01,202112,6,6,01,0,12,4865484,3380244,3380244,,
042694001,ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,% APIC INC,1225 N STATE ST,JACKSON,MS,39202-2064,2628,03,9,1200,197506,1,16,995263059,5,01,202212,0,0,02,0,12,0,0,0,E72C,068 GREATER JACKSON
042867821,ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,% APIC INC,176 S MAIN ST,PONTOTOC,MS,38863-3311,2628,03,9,1200,197506,1,16,995263059,5,01,202212,0,0,02,0,12,0,0,0,E72C,097 NORTH EAST MISSISSIPPI
043592239,HOPE ACADEMY INC,% KENT RAULSTON,14231 SEAWAY RD STE 7010,GULFPORT,MS,39503-4662,0000,03,3,7200,200302,1,10,000000000,1,01,202106,7,6,06,0,06,5552115,1301035,1301035,X21,
043596790,FRIENDS OF THE ANIMAL SHELTER IN HANCOCK COUNTY,% FRIENDS,PO BOX 2274,BAY ST LOUIS,MS,39521-2274,0000,03,3,1000,200209,1,15,000000000,1,01,202205,4,4,01,0,05,198110,187859,186847,D12,
043623190,MALACHI LEADERSHIP YOUTH MINISTRIES INC,,PO BOX 408,TOUGALOO,MS,39174-0408,0000,03,3,2700,201410,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,O50,
043633146,NEW FOUNDATION M B CHURCH,% CLAUDE COLLUM SR,1 TOM MILLER RD,YAZOO CITY,MS,39194-5001,0000,03,3,7000,200303,1,10,000000000,5,01,,0,0,06,0,12,,,,X21,
043635618,COMPEL CHURCH,,7790 DAVIDSON RD,OLIVE BRANCH,MS,38654-9335,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
043640898,HICKORY GROVE CHURCH OF GOD,% PRESTON DUVALL,402 HICKORY GROVE CHURCH RD,RICHTON,MS,39476-8852,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
043670750,WISHES 4 ME FOUNDATION INC,% JENNIFER LYNN ROBINETTE PRES,186 LEP CHILDRESS RD,FLORA,MS,39071-9632,0000,03,3,1000,200207,1,16,000000000,1,01,202012,0,0,01,0,12,0,0,0,P60,
043672681,CITY OF ANGELS CHRISTIAN ASSOCIATION INC,% LARRY BRADFORD,304 JEFFERSON ST,ANGUILLA,MS,38721-9528,0000,03,3,7000,200701,1,10,000000000,1,01,201812,0,0,06,0,12,0,0,0,X20,
043682795,R&N ADULT DAY CARE & YOUTH CENTER,% SENTHAN HARRIS,PO BOX 351,HOLLANDALE,MS,38748-0351,0000,03,3,1200,202012,1,04,000000000,1,01,202112,4,6,00,1,12,147034,1672618,,E92,
