EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
010823319,E T FARMS ANIMAL RESCUE & SANCTUARY,,401 E COUNTY ROAD 500,DELMONT,SD,57330-2032,0000,03,3,4000,201503,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,D20,
010852188,GREAT PLAINS CHAPTER MOAA,% GLEN L SCHOEPF,6202 S VINEYARD AVE,SIOUX FALLS,SD,57108-3827,0000,19,3,1000,200709,1,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,W30,CHAPTER MOAA
010854400,THE BLAST MINISTRIES INC,,PO BOX 1076,YANKTON,SD,57078-1076,0000,03,3,7000,200707,1,15,000000000,1,01,202312,3,3,01,0,12,46153,85893,85893,X84,THE BLAST FM
010862700,TRINITY LUTHERAN CHURCH,% MAYVA,412 OAK ST,HOUGHTON,SD,57449-2112,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
010902227,SIOUX FALLS BEAUTIFUL,,1207 S 2ND AVE,SIOUX FALLS,SD,57105-0848,0000,03,3,1200,202007,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,S22,
010910309,KNIGHTS OF COLUMBUS,% MICHAEL J MCGILL,1001 GRAND VIEW DR,BERESFORD,SD,57004-1901,0188,08,9,1000,194010,2,00,036029265,5,01,202412,0,0,02,0,12,0,0,0,,8811 MSGR DELAHOYDE COUNCIL
010910472,KNIGHTS OF COLUMBUS,% LEO KEISER,604 ASH CREEK DR,BERESFORD,SD,57004-6603,0188,08,9,1000,194010,2,00,036029265,5,01,202312,0,0,02,0,12,0,0,0,,3140 HOLY ROSARY ASSEMBLY
010910609,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% SHARON MARTINISKO,53 TAYLOR ST,DEADWOOD,SD,57732-1447,0239,04,9,3000,194012,2,00,911520000,5,01,202306,0,0,02,0,06,0,0,0,,102217 LEAD DEADWOOD AREA
010951319,MILITARY ORDER OF THE PURPLE HEART OF THE USA,% BUCK E UNDERWOOD,5004 W 37TH ST,SIOUX FALLS,SD,57106-1116,1495,19,9,1000,196008,2,00,000000000,5,01,202406,0,0,02,0,06,0,0,0,,5355 CHAPTER
020600549,GLACIAL LAKES MOTORCYCLE CLUB,% TOM PRAMANN - TREASURER,46177 181ST ST,CASTLEWOOD,SD,57223-5322,0000,04,3,3000,200609,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,N99,
020644787,ASSOCIATION OF FREE LUTHERAN CONGRE ATIONS,% MILES MONDT,7901 S MEREDITH AVE,SIOUX FALLS,SD,57108-8277,2273,03,9,7000,197204,1,10,000000000,5,01,201212,0,0,06,0,12,,,,,LIVING WORD FREE LUTHERAN CHURCH
020660266,BROWNSVILLE VOLUNTEER FIRE DEPARTMENT,% ROB MATTOX,21555 US HWY 382,DEADWOOD,SD,57732-0000,0000,03,3,1000,201409,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,M24,
020672951,HIGHMORE VOLUNTEER FIRE DEPT INC,% ROGER BUCHHOLZ,PO BOX 340,HIGHMORE,SD,57345-0340,0000,04,3,3000,200402,1,00,000000000,1,01,202312,5,4,01,0,12,953167,240617,231036,M24,
020694762,JOSEPH RAUNHORST FAMILY FOUNDATION,% ADLER TRUST COMPANY,CO ATC101 S PHILLIPS AVESUITE 50,SIOUX FALLS,SD,57104-0000,0000,03,3,1000,200307,1,04,000000000,1,01,202312,7,7,00,1,12,8376926,5845699,,T22,
020736287,FAITH IN THE FUTURE FOUNDATION,% CHRISTOPHER J PATTON,401 E 18TH ST,YANKTON,SD,57078-2209,0000,03,3,7000,200512,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X83,
020770952,ST PAUL LUTHERAN CHURCH,,PO BOX 137,HUMBOLDT,SD,57035-0137,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
020777299,CROSSWALK COMMUNITY CHURCH,% MARK SWEE,6101 S MOGEN AVE,SIOUX FALLS,SD,57108-5755,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
020791159,NEW DIRECTIONS,% BECKY ROBINSON,PO BOX 90712,SIOUX FALLS,SD,57109-0712,0000,03,3,1000,200908,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,P82,
020810398,HAPPY THE DOG MINISTRY INC,% TROY KOOIMA,27051 S SOUTHEASTERN AVE,SIOUX FALLS,SD,57108-8304,0000,03,3,7000,200711,1,15,000000000,1,01,202403,3,3,01,0,03,64801,98404,97237,X20,
030508977,DESERT LIGHT MINISTRIES INC,% DESERT MINISTRIES INC,503 WOOD ST,VALLEY SPGS,SD,57068-9306,0000,03,3,7000,201906,1,15,000000000,1,01,202312,2,3,01,0,12,17927,68087,68087,X99,
030553934,BRANDON VALLEY FINE ARTS BOOSTER,% JODY MOSS,PO BOX 721,BRANDON,SD,57005-0721,0000,03,3,1000,201010,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A12,
030573729,CATHOLIC DAUGHTERS OF THE AMERICAS,,260 COURTYARD DR APT 309,DAKOTA DUNES,SD,57049-5218,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,13,0,12,,,,,2560 OUR LADY OF THE ROSARY
042679908,ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,% APIC INC,3900 W AVERA DR,SIOUX FALLS,SD,57108-5717,2628,03,9,1200,197506,1,16,995263059,5,01,202312,0,0,02,0,12,0,0,0,E72C,059 DACOTAH PLAINS
042981078,BARRON FAMILY CHARITABLE FOUNDATION,% EATON VANCE TRUST COMPANY,212 S MAIN AVE 160,SIOUX FALLS,SD,57104-6310,0000,03,3,1000,198801,1,04,602000000,2,01,202312,6,5,00,1,12,2705376,627081,,,
043594609,SOUTH DAKOTA PERC FOUNDATION,% LEITZKE DAWNA,PO BOX 1058,PIERRE,SD,57501-1058,0000,03,3,2000,200205,1,15,000000000,1,01,202312,1,4,01,0,12,1341,100000,100000,M99,
043675808,LEAD LIBRARY ENDOWMENT INC,% DIANA MATHISRUD,315 W MAIN ST,LEAD,SD,57754-1604,0000,03,3,1000,200301,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B90,
043744582,MINISTRY ARTS ASSOCIATION INC,% LANCE NIELSON,8804 W WINDMILL RIDGE ST,SIOUX FALLS,SD,57106-7089,0000,03,3,7100,200409,1,15,000000000,1,01,202312,3,1,02,0,12,56814,8167,8167,X20,DAVID HONNER
043747180,SOUTH DEKOTA TRACTOR MUSEUM,,PO BOX 24,KIMBALL,SD,57355-0024,0000,03,3,1000,200311,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A50,
043757100,OYATE CONCERN INC,% KATHI DYER,6000 LAKESIDE RD BIA-35,OGLALA,SD,57764-0000,0000,03,3,1000,200311,1,16,000000000,1,01,202312,4,4,01,0,12,364194,207858,207858,X20,
043795311,MCCOOK COUNTY FOR LIFE,% ROBERT L KOSTBOTH,25914 443RD AVE,CANISTOTA,SD,57012-6007,0000,03,3,2000,201208,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P40,
043807841,THERAPEAUTIC HEALING INSTITUTE,% THOMAS J LUKE,1031 S PHILLIPS AVE,SIOUX FALLS,SD,57105-0744,0000,03,3,1000,200508,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,E60,
043834143,HUMBOLDT FIRE & AMBULANCE SERVICE,% CHARLES JARDING,PO BOX 227,HUMBOLDT,SD,57035-0227,0000,03,3,1000,201801,1,15,000000000,1,01,202312,6,4,01,0,12,1165785,478408,467960,M24,
043853414,ROLLING THUNDER INC,% PRES STEVE WALDEN,44765 208TH ST,LAKE PRESTON,SD,57249-6001,3437,04,9,1000,199608,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,,2 SD CHAPTER
050570164,NORTHERN ROUTE TO THE BLACK HILLS ASSOCIATION,% MIKE MCCAFFERTY-PRES,12 2ND AVE SW STE 200,ABERDEEN,SD,57401-4366,0000,06,3,2000,200402,0,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,,
050586248,PAHA SAPA GROTTO,% CHRIS PELCZARSKI,335 HARNEY ST,CUSTER,SD,57730-1536,0000,07,3,1000,201801,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,N50,
050623943,CANYON GATE VILLAGE HOMEOWNERS ASSOCIATION INC,% DAVID SCHEMPF,1408 GATEWAY CT,SPEARFISH,SD,57783-9530,0000,04,3,3000,200509,2,00,000000000,0,01,202312,0,0,02,0,12,0,0,0,L50,
050632998,CALVARY ASSEMBLY OF GOD,,106 W COLLEGE AVE,HOWARD,SD,57349-9040,1678,03,9,7000,196408,1,10,000000000,5,01,,0,0,06,0,03,,,,,
060430957,H O P E THERAPEUTIC RIDING CENTER,% LIZ FISHER,20774 396TH AVE,HURON,SD,57350-5040,0000,03,3,2000,199410,1,15,161000000,1,01,202312,0,0,02,0,12,0,0,0,H99Z,
061048878,LEND-A-HAND INC,,200 S MINNESOTA AVE,SIOUX FALLS,SD,57104-6314,9102,03,9,1000,197910,1,16,429000000,5,01,,0,0,01,0,12,,,,,ARGUSLEADER MEDIA FOUNDATION INC
061209235,EAST DAKOTA EDUCATIONAL COOPERATIVE,,715 E 14TH ST,SIOUX FALLS,SD,57104-5151,0000,03,3,1000,198809,1,17,059000000,5,01,202306,6,7,01,0,06,4495602,7807370,7807370,,TEACHWELL SOLUTIONS
061652407,UNITY OF THE BLACK HILLS,% JUDITH KENNEDY,3645 STURGIS RD STE 400,RAPID CITY,SD,57702-0339,2062,03,9,7000,197002,1,10,000000000,5,01,,4,0,06,0,12,,,,,
061690342,DAKOTA SONSHINE,% DON LYKINS,PO BOX 193,SISSETON,SD,57262-0193,0000,03,3,7000,200406,1,10,000000000,1,01,202312,4,4,06,0,12,289083,113221,113221,X21,
061722652,SIOUX EMPIRE WHEELS TO WORK INC,% KAREN A HATTERVIG,5400 W 57TH ST APT 7,SIOUX FALLS,SD,57106-2041,0000,03,3,1000,200407,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,J19,
061749081,TIGER NATION,% NANCY OLSEN,200 E WILLOW ST,HARRISBURG,SD,57032-2736,0000,03,3,1000,200609,1,16,000000000,5,01,202405,4,4,01,0,06,108580,177373,133065,B94,ATHLETIC BOOSTER CLUB
061784510,FREEDOM WORSHIP CENTER ASSEMBLY OF GOD,% DREW S BECKER,516 PRODUCTION ST STE 200,ABERDEEN,SD,57401-0109,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,FREEDOM WORSHIP CENTER
113734236,PLANKINTON PRESERVATION SOCIETY INC,% KATHY GUINDON,PO BOX 101,PLANKINTON,SD,57368-0101,0000,03,3,1000,200503,1,15,000000000,1,01,202412,4,1,02,0,12,154757,7056,7056,A54,
113765908,DELL RAPIDS BASEBALL ASSOCIATION,% BRIAN N DAVIS,24437 474TH AVE,DELL RAPIDS,SD,57022-5306,0000,03,3,1000,201902,1,16,000000000,5,01,202412,3,3,01,0,12,38966,98675,98675,N63,
113770775,UNITED STATES BOWLING CONGRESS INC,% KATHY HANSON,101 SOUTH MAIN BOX 257,ARLINGTON,SD,57212-2086,4348,03,9,1000,200409,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,N70,80534 ARLINGTON USBC
113789260,BRENDEN MANN FOUNDATION,% DORSEY & WHITNEY TRUST COMPANY LL,401 E 8TH ST STE 319,SIOUX FALLS,SD,57103-7031,0000,03,3,1000,200610,1,04,000000000,1,01,202312,8,6,00,1,12,18070051,1152041,,T22,
113797883,TRINITY LUTHERAN CEMETERY ASSOCIATION,% GERALD KOISTI,PO BOX 127,LAKE NORDEN,SD,57248-0127,0000,13,3,1000,201405,1,00,000000000,5,01,202312,0,0,02,0,12,0,0,0,Y50,
113839569,ABATE OF SOUTH DAKOTA FOUNDATION,% JAN WEISMANTEL,2601 S MINNESOTA AVE STE105 PMB243,SIOUX FALLS,SD,57105-4750,0000,03,3,1000,200807,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,M40,
132474403,MINISTERIO EVANGELICO PENTECOSTES INC,,1733 S SHERMAN AVE,SIOUX FALLS,SD,57105-2226,0000,03,3,7000,200405,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
133316060,CECELIA B AND KENNETH B CUTLER FOUNDATION,,2036 PROVIDER BLVD APT 101,RAPID CITY,SD,57703-4867,0000,03,3,1000,198703,1,04,602000000,2,01,202111,4,2,00,1,11,341876,10882,,,
133402440,AMERICAN SOCIETY FOR THE ALEXANDER TECHNIQUE INC,,22640 HAZEL LN,RAPID CITY,SD,57702-7798,0000,03,3,1000,198707,1,15,123994124,1,01,202312,4,4,01,0,12,290389,138545,138545,,NASTADT INC
133884800,T R E A T Y TOTAL IMMERSION EDUCATIONAL ENDOWMENT FUND INC,% R GREEVEN ESQ,830 E IOWA ST,RAPID CITY,SD,57701-5777,0000,03,3,1000,199707,1,15,994059000,1,01,202312,0,0,02,0,12,0,0,0,B99,
134305054,UNITED STATES BOWLING CONGRESS INC,% LIZ MCDANIEL,10519 464TH AVE,NEW EFFINGTON,SD,57255-6239,4348,03,9,1000,200409,1,16,000000000,1,01,202207,0,0,02,0,07,0,0,0,N70,80497 NEW EFFINGTON USBC
135562197,CHURCH PERIODICAL CLUB,,320 S 3RD AVE APT 903,SIOUX FALLS,SD,57104-5065,0000,03,3,1000,202309,1,16,029000000,1,01,,5,4,02,0,03,,,,X12,
137231616,ESTHER AND HAROLD MERTZ FOUNDATION,% DIANNE R STADTFELD SDTC LLC,212 S MAIN AVE SUITE 133,SIOUX FALLS,SD,57104-6310,0000,03,3,1000,200011,1,04,000000000,1,01,202312,9,7,00,1,12,681753842,5965162,,T22,MERTZ ESTHER M & CLOSE NANCY L TTEE
141844629,ZION REFORMED CHURCH,% ROBERT KORN,PO BOX 387,MENNO,SD,57045-0387,2092,03,9,7000,197007,1,10,000000000,5,01,,0,0,06,0,12,,,,,
141860235,TRINITY LUTHERAN CHURCH,% WAYNE MONSON,PO BOX 943,RELIANCE,SD,57569-0943,1709,03,9,7000,194107,1,10,001029000,5,01,,0,0,06,0,12,,,,,
141876554,CROOKS COMMUNITY CHILD CARE CENTER LTD,% NOEL AHL,105 S WEST AVE,CROOKS,SD,57020-9656,0000,03,3,1000,200402,1,16,000000000,1,01,202406,6,6,01,0,06,2124979,1013833,1013833,P33,
141896791,UNITY FOR LIFE INC,% KIM ULMER,2713 385TH AVE N,ABERDEEN,SD,57401-8488,0000,03,3,2000,200506,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A80,
141966086,CENTER FOR AMERICAN INDIAN RESEARCH AND NATIVE STUDIES,% CRAIG HOWE,PO BOX 448,MARTIN,SD,57551-0448,0000,03,3,2000,201408,1,15,000000000,1,01,202312,4,4,01,0,12,147170,492489,484683,B99,
141973057,NEW LIFE CHURCH,% ALEXANDER KLIMCHUK,500 S 1ST AVE,SIOUX FALLS,SD,57104-6902,0000,03,3,7000,200702,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
141976456,LEAD-DEADWOOD PTO,% PTO TREASURER,716 MAIN STREET,DEADWOOD,SD,57732-0000,0000,03,3,1000,200903,1,15,000000000,1,01,202306,0,0,02,0,06,0,0,0,B11,
161695071,GRACE COMMUNION INTERNATIONAL,% JOANN LAGGE,2724 S BERNHAVEN AVE,SIOUX FALLS,SD,57110-5958,4128,03,9,7000,195906,1,10,001000000,1,01,,0,0,06,0,06,,,,,
161731247,UNITED STATES BOWLING CONGRESS INC,% VI KOSTELECKY,406 3RD AVE W,LEMMON,SD,57638-0000,4348,03,9,1000,200409,1,16,000000000,1,01,202307,0,0,02,0,07,0,0,0,N70,80506 LEMMON USBC
161741555,COLOME VOLUNTEER FIRE DEPARTMENT INC,% MATT BOLIE,PO BOX 186,COLOME,SD,57528-0186,0000,03,3,1000,200606,1,15,000000000,1,01,202312,4,3,01,0,12,431926,92058,92058,M24,
200009589,ELEVATE FOUNDATION INC,% TERRI HAVERLY,18 E MAIN ST,RAPID CITY,SD,57701-2949,0000,03,3,1000,200311,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,S30,
200094679,HEALING THE CULTURE,% CAMILLE PAULEY,PO BOX 3134,RAPID CITY,SD,57709-3134,0000,03,3,1200,200401,1,15,000000000,1,01,202312,6,5,01,0,12,1333215,760570,675637,P50,
200128360,UPS OF DOWNS FAMILY SUPPORT GROUP,% TERESA WHITNEY,3213 W MAIN ST,RAPID CITY,SD,57702-2314,0000,03,3,2000,200403,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,P80,
200134827,WISDOM PROSPERS INCORPORATED,% ZELAYA RICHBURG,408 3RD AVE S LOT 144,BROOKINGS,SD,57006-3121,0000,03,3,2000,202107,1,16,000000000,1,01,202310,0,0,02,0,10,0,0,0,B99,
200142418,PLANNING LIFE INC,% MIKE PULIZZI,1915 E 8TH ST STE 102,SIOUX FALLS,SD,57103-1865,0000,03,3,1200,200401,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P40,
200143155,SUDANESE CONGREGATION AT ST MARK LUTHERAN CHURCH INC,% ST MARK LUTHERAN CHURCH,2001 S ELMWOOD AVE,SIOUX FALLS,SD,57105-2321,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,X20,
200158699,KING RANCH FOUNDATION INC,% THOMAS J KING,514 AMERICAS WAY 6940,BOX ELDER,SD,57719-7600,0000,03,3,1000,200411,1,04,000000000,1,01,202412,4,3,00,1,12,461824,49279,,T22,
200192264,WEST RIVER HISTORY CONFERENCE,% BEVERLY M PECHAN,1327 STATE ST,RAPID CITY,SD,57702-3425,0000,03,3,2000,200401,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A80,
200277931,SHANNON HUTTERIAN BRETHREN INCORPORATED,,43952 235TH ST,WINFRED,SD,57076-7314,0000,40,3,1000,200707,2,00,000000000,1,01,,0,0,00,0,12,,,,X20,
200293050,TALLGRASS RECOVERY & SOBER LIVING HOMES,,2601 S MINNESOTA AVE STE 105,SIOUX FALLS,SD,57105-4750,0000,03,3,1200,200403,1,16,000000000,1,01,202312,6,6,01,0,12,1074060,1029255,1007808,P70,
200418945,SOUTH DAKOTA MUNICIPAL LEAGUE,% YVONNE TAYLOR,208 ISLAND DR,FORT PIERRE,SD,57532-0000,8007,04,9,3000,197901,1,00,408429000,5,01,,0,0,01,0,12,,,,,SD CITY MANAGEMENT ASSOCIATION
200492695,CONSTRUCTION FINANCIAL MANAGEMENT ASSOCIATION,% RYAN DULANEY 1ST DAKOTA NATIONAL,PO BOX 2958,SIOUX FALLS,SD,57101-2958,9139,06,9,2000,198609,2,00,123000000,5,01,202403,0,0,02,0,03,0,0,0,,CFMA SIOUXLAND CHAPTER
200539496,UNITED RETIREMENT CENTER FOUNDATION,% DAVID EGGERS,405 1ST AVE,BROOKINGS,SD,57006-1835,0000,03,3,1000,200405,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,P117,
200583469,ASSOCIATION OF CONTINGENCY PLANNERS,% KERRY DARGER,PO BOX 2262,SIOUX FALLS,SD,57101-2262,4187,06,9,1000,199506,2,00,205000000,5,01,,0,0,02,0,12,,,,,SIOUX EMPIRE CHAPTER
200674480,REDFIELD SCHOOL FOUNDATION,% REDFIELD PUBLIC SCHOOL,PO BOX 2380,REDFIELD,SD,57469-0000,0000,03,3,1200,200501,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,B115,
200679487,HIGHLAND LUTHERAN CEMETARY INC,% GREGORY D ANDERSON,47846 189TH ST,BRANDT,SD,57218-5726,0000,13,3,1000,201309,1,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,Y50,
200708299,HUGH OBRIAN YOUTH LEADERSHIP,% AMY SHAN,PO BOX 90609,SIOUX FALLS,SD,57109-0609,4063,03,9,1000,195810,1,15,994000000,1,01,202406,0,0,02,0,06,0,0,0,O5OZ,SOUTH DAKOTA INC
200747427,CAMROSE HUTTERIAN BRETHREN INC,,16950 400TH AVE,FRANKFORT,SD,57440-6217,0000,40,3,1000,200507,2,00,000000000,1,01,,0,0,00,0,12,,,,X99,
200747478,BELMONT HUTTERIAN BRETHREN INC,,16950 400TH AVE,FRANKFORT,SD,57440-6217,0000,40,3,1000,200507,2,00,000000000,1,01,,0,0,00,0,12,,,,X99,
200762312,MODERN WOODMEN OF AMERICA,% LISA MCPEEK,1527 MAYFAIR DR,WATERTOWN,SD,57201-1104,1519,08,9,1000,196105,1,00,211902602,5,01,202412,0,0,02,0,12,0,0,0,,10457
200780584,LAMAR HUTTERIAN BRETHREN INC,% DAVID D WALDNER,510 FORDHAM DR,CARPENTER,SD,57322-2100,0000,40,3,1000,200408,2,00,000000000,1,01,,0,0,00,0,12,,,,X99,
200815743,ELKTON YOUTH SPORTS ASSOCIATION,% CHARLES REMUND,PO BOX 255,ELKTON,SD,57026-0255,0000,03,3,1200,200705,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,N70,
200874823,CANOVA COMMUNITY IMPROVEMENT,% TONYA KOEPSELL,PO BOX 65,CANOVA,SD,57321-0065,0000,03,3,1000,200407,1,15,000000000,1,01,202403,0,0,02,0,03,0,0,0,O51,
200927622,BELLE PRAIRIE HUTTERIAN BRETHREN INC,,21085 415TH AVE,IROQUOIS,SD,57353-6705,0000,40,3,1000,200408,2,00,000000000,1,01,,0,0,00,0,12,,,,X99,
200963007,BIG SIOUX RIFLE AND PISTOL CLUB,,PO BOX 473,SIOUX FALLS,SD,57101-0473,0000,04,3,1000,200603,2,00,000000000,1,01,202404,0,0,02,0,04,0,0,0,N61,
200964739,SPEARFISH DOWNTOWN BUSINESS ASSOCIATION,% MARK L KAZMER,810 N MAIN ST 199,SPEARFISH,SD,57783-2166,0000,06,3,3000,201511,2,00,000000000,1,01,202412,4,4,01,0,12,115775,134509,134509,S41,
201025353,AGLOW INTERNATIONAL,% SANDE LOFBERG,4110 DERBY LN,RAPID CITY,SD,57701-2130,2460,03,9,7000,197309,1,10,029994000,1,01,202312,0,0,06,0,12,0,0,0,,20046620 GREAT PLAINS-ROCKY MTN REG
201085288,AGLOW INTERNATIONAL,% MONAE JOHNSON,7925 MEADOWVIEW CT,RAPID CITY,SD,57702-7795,2460,03,9,7000,197309,1,10,029994000,1,01,202212,0,0,06,0,12,0,0,0,,20048315 RAPID CITY SD NGHBHD LGHSE
201118503,NORTH POINT CHRISTIAN CHURCH,% MATT BRANUM,10959 KELLEM LN,BELLE FOURCHE,SD,57717-3104,0000,03,3,7000,200607,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
201122750,MAPLE LEAF HUTTERIAN BRETHREN INC,,21727 452ND AVE,ARLINGTON,SD,57212-7309,0000,40,0,1000,198201,0,00,000000000,0,01,,0,0,00,0,12,,,,,
201161119,SOUTH DAKOTA MILK VENDING MACHINES INC,% JAMES NEUGEBAUER,39947 268TH ST,DIMOCK,SD,57331-5209,0000,03,3,1000,200509,1,15,000000000,0,01,202312,0,0,02,0,12,0,0,0,K40,
201205119,WESTERN BAT WORKING GROUP,% BRADLEY JAY PHILLIPS,PO BOX 2153,RAPID CITY,SD,57709-2153,0000,03,3,1000,201405,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,D30,
201307620,WEBSTER 20 20 INCORPORATED,% TOM SANNES,513 MAIN ST,WEBSTER,SD,57274-1718,0000,03,3,1200,200503,1,15,000000000,1,01,202312,4,4,01,0,12,440717,140302,140302,S30,
201327863,INTERIOR ROPING CLUB,% HEATHER A TUCKER,PO BOX 92,INTERIOR,SD,57750-0092,0000,03,3,1000,201105,1,15,000000000,1,01,202312,3,3,02,0,12,70188,41143,41143,N31,
201331561,NEW FREEDOM IN CHRIST CHURCH,% RICHARD NULTEMEIER,220 3RD ST E,MOBRIDGE,SD,57601-2622,0000,03,3,7000,200706,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
201368781,STURGIS KIWANIS FOOD PANTRY,,PO BOX 4136,STURGIS,SD,57785-4136,0000,03,3,1000,200502,1,15,000000000,1,01,202412,4,3,01,0,12,162589,79465,79465,K31,
201411711,1ST SIGNAL BRIGADE ASSOCIATION INC,% DAN JETT,PO BOX 562,ABERDEEN,SD,57402-0562,0000,03,3,1000,200510,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,W30,
201450543,DAY COUNTY ARTS COUNCIL,% MARY BLOOM,PO BOX 52,WEBSTER,SD,57274-0052,0000,03,3,1000,200411,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,,
