EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
010762420,CHIEF CLIFF FIRE SUPPORT INC,% ZOE LILJA,PO BOX 18,DAYTON,MT,59914-0018,0000,03,3,1000,201602,1,15,000000000,1,01,,0,0,14,0,06,,,,M24,
010770788,SHILOH SERVICES INC,% MARY BREESE,115 SCOTCH PINE LN,COLUMBIA FLS,MT,59912-8304,0000,03,3,1000,200306,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
010788133,AMERICAN COVENANT SENIOR HOUSING FOUNDATION INC,% GERALD FRITTS,431 1ST AVE W,KALISPELL,MT,59901-4835,0000,03,3,1000,202403,1,15,000000000,1,01,202312,6,3,01,0,12,1837276,98902,98902,L21,
010788363,NORTHEAST MONTANA FORT PECK TRIBAL M A S H UNIT,% TEDDY KASCHUBE,4360 ROAD 2037,BROCKTON,MT,59213-9413,0000,03,3,4000,200311,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,D40,NE MT FPT M A S H UNIT
010795306,DISTRICT 6 VFW AUXILIARY,% GINGER BIRD TREASURER,PO BOX 316,BROADUS,MT,59317-0316,0000,19,3,1000,201812,1,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,W30,
010832941,HEARTS CENTER,% PAUL HAUGEN,PO BOX 277,LIVINGSTON,MT,59047-0277,0000,03,3,7000,200704,1,10,000000000,1,01,,0,0,06,0,12,,,,T20,
010839098,NATURAL CEMETERIES,% PETER C MEYER,40060 HIGHWAY 83,SWAN LAKE,MT,59911-0000,0000,13,3,1000,200609,1,00,000000000,1,01,202406,0,0,02,0,06,0,0,0,Y50,
010845299,DAYTON PROCTOR PARK ASSOCIATION,% PAM OMARA,PO BOX 73,DAYTON,MT,59914-0073,0000,03,3,1000,200706,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,N32,
010865895,MONTANA SOUTHERN BAPTIST CONVENTION INC,% JAMES DARREN HALES,7610 ROUGHSAWN DR,HELENA,MT,59602-0000,3987,03,9,7000,197203,1,10,001029000,3,01,,0,0,06,0,09,,,,X21,BIG SKY FELLOWSHIP
010894428,MILE HIGH BACKCOUNTRY HORSEMEN,% MATTHEW PEDERSON,PO BOX 4434,BUTTE,MT,59702-4434,0000,03,3,1200,201912,1,16,000000000,1,01,202401,0,0,02,0,01,0,0,0,C30,
010912934,UPPER YAAK FIRE SERVICE AREA,% JOHN HUBER,74 SHOOTING RANGE ROAD,TROY,MT,59935-0000,0000,04,3,3000,201907,1,00,000000000,1,01,202406,0,0,02,0,06,0,0,0,M24,JOHN HUBER
010932053,OPPORTUNITIES FOR ALL SCHOLARSHIP INC,% NANCY THORNTON,PO BOX 1134,CHOTEAU,MT,59422-1134,0000,03,3,2000,201003,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,B82,
010946342,SHEPHERD OF THE VALLEY LUTHERAN,% MARION SWANSON TREASURER,PO BOX 2508,THOMPSON FALLS,MT,59873-0000,1709,03,9,7000,194107,1,10,001029000,5,01,,0,0,06,0,12,,,,,
010947639,BUTTE HIGH SILVER BS,,270 E PARK STREET,BUTTE,MT,59701-1808,0000,03,3,1000,201709,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,N50,
016215597,MONTANA FISH AND WILDLIFE CONSERVATION TR,,PO BOX 200701,HELENA,MT,59620-0701,0000,03,3,1000,200312,1,15,000000000,2,01,,8,8,14,0,12,,,,C30,MONTANA FISH WILDLIFE & PK FND TTEE
020609749,HAMILTON VOLUNTEER FIRE DEPARTMENT,% MIKE FEDDERMAN,PO BOX 562,HAMILTON,MT,59840-0562,0000,03,3,1000,200209,1,15,000000000,5,01,202312,4,4,01,0,12,376547,170743,170743,M24,
020633632,ADVANTAGE BUTTE INC,% RONALD J DAVIS,PO BOX 3389,BUTTE,MT,59702-3389,0000,03,3,1000,200212,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,W60,
020652387,INTERNATIONAL OPEN FINANCE ASSOCIATION INC,% JOHN K ROMANO,PO BOX 1437,FLORENCE,MT,59833-1437,0000,03,3,2100,200306,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,B99,
020656650,AMERCIAN LEGION,% GLENN SHARBONO,52772 HERAK RD,CHARLO,MT,59824-9586,0925,19,9,1000,194603,1,00,907908000,5,01,202312,0,0,02,0,12,0,0,0,,138 RONAN
020662965,CHRIST OUR KING LUTHERAN CHURCH,% JOE H ROGERS,PO BOX 131,WINNETT,MT,59087-0131,1773,03,9,7000,196601,1,10,001000000,5,01,,0,0,06,0,06,,,,,
020681927,CHERRY RIDGE FARMS INC,% JOHN J WALDNER,2105 WOODPILE RD,HAVRE,MT,59501-7803,0000,40,3,1000,201005,2,00,000000000,1,01,,0,0,00,0,12,,,,X99,
020705943,FRIENDS OF MUSSELSHELL SCHOOL INC,% BESSIE ADAIR RADEMACHER,PO BOX 14,MUSSELSHELL,MT,59059-0014,0000,03,3,1000,200404,1,16,000000000,1,01,202312,4,3,02,0,12,157155,38572,37038,N31,
020728838,MANHATTAN FIREFIGHTERS ASSOCIATION,% PAM HUMPHREY,PO BOX 911,MANHATTAN,MT,59741-0911,0000,03,3,1000,201008,1,15,000000000,1,01,202405,0,0,02,0,05,0,0,0,M60,
020731707,BELGRADE WRESTLING CLUB,% TAMMY MARKS,PO BOX 523,BELGRADE,MT,59714-0523,0000,03,3,2000,201105,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,N60,
020756891,BIG SKY YOUTH EDUCATION FOUNDATION,,3031 GRAND AVE STE 100 PMB 106,BILLINGS,MT,59102-6687,0000,03,3,1000,200611,1,15,000000000,1,01,202312,8,7,01,0,12,10714164,5853088,5750977,T30,
020800948,WHITEFISH DOG PARKINC,% JAMES LOCKWOOD - TREASURER,PO BOX 754,WHITEFISH,MT,59937-0754,0000,03,3,1000,200706,1,15,000000000,1,01,202312,4,3,01,0,12,174553,57988,57988,D20,
020803065,AMERICAN LUTHERAN CHURCH,% SUSAN BILLMAYER,PO BOX 476,HARLEM,MT,59526-0476,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,12,,,,,
030354382,CASTING FOR RECOVERY INC,% FAYE NELSON,109 E OAK ST,BOZEMAN,MT,59715-2962,0000,03,3,1000,199801,1,15,994149000,1,01,202312,6,6,01,0,12,3107152,2003556,1870438,E50,
030416262,PRAIRIE COUNTY ECONOMIC DEVELOPMENT COUNCIL,% SHARLA SACKMAN,PO BOX 7,TERRY,MT,59349-0007,0000,03,3,1000,200604,1,11,000000000,1,01,202312,0,0,02,0,12,0,0,0,S31,
030431760,MONTANA CATTLEMENS ASSOCIATION,% JANICE MCDONALD,PO BOX 536,VAUGHN,MT,59487-0536,0000,06,3,1000,200302,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,S40,
030460549,ACTIVE WORD MINISTRIES,% FRANK VARGAS,85 ZOO TRL,COLUMBIA FLS,MT,59912-8527,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
030522547,DAVID THOMPSON SEARCH & RESCUE,% SUSAN AGUE,301 CITY SERVICE ROAD,LIBBY,MT,59923-0000,0000,03,3,1000,201106,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,M23,
030534480,FRIENDS OF BEAR PAW BIG HOLE AND CANYON CREEK BATTLEFIELDS,% ROBERT LUPPI,327 INDIANA ST,CHINOOK,MT,59523-9715,0000,03,3,1000,201404,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,A80,
030556055,WHITEFISH LAKE INSTITUTE,,550 1ST ST STE 103,WHITEFISH,MT,59937-2566,0000,03,3,1000,200506,1,15,000000000,1,01,202312,6,4,01,0,12,2167660,497603,497396,C20,
030582143,TREASURE SHOOTING ASSOCIATION,% RONALD W THOMAS,PO BOX 96,HYSHAM,MT,59038-0096,0000,04,3,3000,200611,2,00,000000000,5,01,202312,0,0,02,0,12,0,0,0,N50,
030590575,UNITED STATES BOWLING CONGRESS INC,% NICOLE C SAVAGE,PO BOX 763,TROY,MT,59935-0763,4348,03,9,1000,200409,1,16,000000000,1,01,202407,0,0,02,0,07,0,0,0,N70,81159 LIBBY-TROY USBC
043358317,FORESIDE FOUNDATION,,88 POOL CREEK RD,LIVINGSTON,MT,59047-9117,0000,03,3,1000,201409,1,04,602000000,1,01,202312,6,4,00,1,12,2632654,131549,,T22,
043619122,SPENCE FAMILY FOUNDATION,% RALPH SPENCE JR,2728 COUNTRY LN,BILLINGS,MT,59106-1540,0000,03,3,1000,200205,1,04,000000000,1,01,202311,6,4,00,1,11,1665416,242661,,T22,
043657055,LEON COMMUNITY CLUB INC,% JOANNE PLOSKUNAK,PO BOX 83,CHARLO,MT,59824-0083,0000,03,3,1000,200807,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P99,
043657835,BILLINGS WRESTLING CLUB INC,% SHANDA HABERLE,111 S 24TH ST W UNIT 8 PMB 144,BILLINGS,MT,59102-5370,0000,03,3,1000,202204,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,N60,
043699870,MOUNTAIN BROOK HOMESTEAD FOUNDATION A NON PROFIT CORPORATION,,2353 FOOTHILL RD,KALISPELL,MT,59901-8369,0000,03,3,1200,200509,1,15,000000000,0,01,202312,0,0,02,0,12,0,0,0,B117,
043748435,MONTANA MOUNTAINEERING ASSOCIATION,% ERIN S TAYLOR,PO BOX 6739,BOZEMAN,MT,59771-6739,0000,03,3,2100,200305,1,15,000000000,1,01,202312,4,4,01,0,12,360014,487023,487023,N60,
043795262,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,% JAMES BERRY,319 1/2 W MAIN ST,HAMILTON,MT,59840-2449,0264,05,9,3000,000000,0,00,263269279,5,01,202312,0,0,02,0,12,0,0,0,,STATE COUNCIL FOREST SERVICE COUNCI
043799827,MILES CITY BLUEGRASS FESTIVAL INC,% GLORIA TUCKER,615 HUBBEL ST,MILES CITY,MT,59301-2324,0000,03,3,2000,200512,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,A68,
043809115,HEART OF THE DIVIDE HUMANE SOCIETY,% JUDY KRUZICH,PO BOX 544,BUTTE,MT,59703-0544,0000,03,3,1000,200508,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,D20,
043841578,BILLINGS ARTS ASSOCIATION INC,% SANDRA RAYMOND,PO BOX 81273,BILLINGS,MT,59108-1273,0000,03,3,1200,200610,1,16,000000000,1,01,202404,0,0,02,0,04,0,0,0,A25,
043843322,AUGUSTA SENIOR CITIZEN ORGANIZATION OF AUGUSTA MT 59436,% JULIUS HAYDEN,401 MAIN ST,AUGUSTA,MT,59410-0000,0000,03,3,1000,200804,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P80,
046114500,THE CMS FUND,% ROBBY D GUNSTREAM,312 E PINE ST,MISSOULA,MT,59802-4624,0000,03,3,1000,199408,1,16,120123000,1,01,202312,0,0,02,0,12,0,0,0,A68Z,
050543616,ALANO CLUB OF KALISPELL INC,% RAY BEAUREGARD,153 N MERIDIAN RD,KALISPELL,MT,59901-3847,0000,03,3,1000,201201,1,16,000000000,1,01,202312,5,4,01,0,12,551443,115845,114514,S20,
060694694,YELLOWSTONE BIGHORN RESEARCH ASSOC INC,% DENNY MCGINNIS,PO BOX 630,RED LODGE,MT,59068-0630,0000,03,3,2000,197506,1,16,161180059,1,01,202312,5,4,01,0,12,747357,217842,217842,U36Z,
060795486,AMERICAN FEDERATION STATE COUNTY & MUNICIPAL EMPLOYEES,% SARI TOMPKINS,13054 KIMWOOD DR,LOLO,MT,59847-9621,1381,05,9,3000,195708,2,00,263264279,5,01,202212,0,0,02,0,12,0,0,0,,L0398MT MONT HEALTH CARE EMPS ASSN
061380016,ROCKY MOUNTAIN ELK FOUNDATION INC,,PO BOX 8249,MISSOULA,MT,59807-8249,9462,03,9,1000,199208,1,16,602000000,1,01,,0,0,01,0,12,,,,,SOUTHERN TIER CHAPTER
061405434,ROCKY MOUNTAIN ELK FOUNDATION INC,,PO BOX 8249,MISSOULA,MT,59807-8249,9462,03,9,1000,199208,1,16,602000000,1,01,,0,0,01,0,12,,,,,LEATHERSTOCKING CHAPTER
061407459,TRUTH IN THE WORD MINISTRIES,% PASTOR GARY MAMMANA,1963 GREATVIEW DR,KALISPELL,MT,59901-8954,0000,03,3,1000,199604,1,10,001000000,1,01,,0,0,06,0,12,,,,X20Z,
061580878,MCCRUM FUND INC,% A BLISS MCCRUM JR,PO BOX 2169,LIVINGSTON,MT,59047-4709,0000,03,3,1000,200009,1,04,000000000,1,01,202312,6,4,00,1,12,1451557,296980,,T20,
061673167,LANDMARK MISSIONARY BAPTIST CHURCH,% DANNY WATKINS,PO BOX 1492,LIBBY,MT,59923-1492,2288,03,9,7000,197205,1,10,001000000,5,01,,0,0,06,0,12,,,,,
061677540,FIRST PENTECOSTAL CHURCH,% ROBERT P LANGSTON,2666 US HIGHWAY 2 E,KALISPELL,MT,59901-2362,0000,03,3,7100,200408,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
061704965,KALEIDOSCOPE A THEATER AND ARTS COOPERATIVE,% HEIDI KRUTCHKOFF,409 N 15TH AVE,BOZEMAN,MT,59715-3241,0000,03,3,2100,200312,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,A65,
061732225,VOICES OF HOPE,% JACKIE GITTINS,PO BOX 1788,GREAT FALLS,MT,59403-1788,0000,03,3,1000,200611,1,15,000000000,1,01,202306,4,5,01,0,06,302173,638526,638526,P62,
061773267,NATIONAL ORGANIZATION OF MOTHERS OF TWINS CLUBS INC,% BILLINGS MOTHER OF MULTIPLES,1440 ELDORADO DR,BILLINGS,MT,59101-3107,3186,03,9,1200,198210,1,16,000000000,2,01,202407,0,0,02,0,07,0,0,0,,BILLINGS MOMC
061789325,ENGINEERS WITHOUT BORDERS AT MONTANA STATE UNIVERSITY,% QUINN BLOOM,PO BOX 173900,BOZEMAN,MT,59717-3900,0000,03,3,1200,202008,1,16,000000000,5,01,202312,0,0,02,0,12,0,0,0,Q30,EWBMSU
061791124,CRAMER CREEK INC,% BILL MCKAY,3807 LINCOLN RD,MISSOULA,MT,59802-3087,0000,25,3,1000,200801,2,00,000000000,1,01,202208,0,0,02,0,08,0,0,0,S47,
061809108,REESE CREEK COMMUNITY CENTER,% STUART WEBER,9800 GEE NORMAN RD,BELGRADE,MT,59714-8410,0000,03,3,1000,201708,1,15,000000000,1,01,202312,3,3,02,0,12,31726,47360,47360,S20,
061810535,MINERAL COUNTY PERFORMING ARTS COUNCIL,% JAMES GOSS,PO BOX 1402,SUPERIOR,MT,59872-1402,0000,03,3,1200,200809,1,15,000000000,1,01,202404,0,0,02,0,04,0,0,0,A60,
112848979,SMITH-DENISON FOUNDATION,% S WELLS SMITH,2455 ARABIAN AVE,BOZEMAN,MT,59718-8090,0000,03,3,1000,198704,1,04,602000000,2,01,202405,5,4,00,1,05,683020,176204,,,
113350167,ROCKY MOUNTAIN ELK FOUNDATION INC,,5705 GRANT CREEK RD,MISSOULA,MT,59808-9394,9462,03,9,1000,000000,0,16,000000000,1,01,,0,0,01,0,12,,,,,LONG ISLAND COUNTRY CHAPTER
113659900,CELTIC DRAGON PIPE BAND INC,% ROBERT J PHILLIPS,503 WESTVIEW DR,MISSOULA,MT,59803-2432,0000,03,3,2000,200806,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,,
113660438,YOUTH TRAPPER CAMP INC,% JIM BUELL,PO BOX 133,GILDFORD,MT,59525-0133,0000,03,3,2000,200302,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,C60,
113660912,CHAPEL ST RIVERFRONT PARK,% BERNHARD SCHILLO,115 RIVERFRONT LN,GARRISON,MT,59731-9500,0000,03,3,7000,200904,1,10,000000000,1,01,,0,0,06,0,09,,,,X200,
113691419,MONTANA SOUTHERN BAPTIST CONVENTION INC,% MICHAEL KAUFFOLD MODERATOR,301 INDIAN ST,WOLF POINT,MT,59201-1807,3987,03,9,7000,197203,1,10,001029000,3,01,,0,0,06,0,12,,,,X21,FIRST BAPTIST CHURCH
113694698,BOYS & GIRLS CLUB OF RICHLAND COUNTY MONTANA,,PO BOX 416,SIDNEY,MT,59270-0416,0000,03,3,1000,200310,1,16,000000000,1,01,202312,6,5,01,0,12,4001567,890141,872261,O23,
113702234,AUGUSTA AREA HISTORICAL SOCIETY,% KERRY BOUCHARD,PO BOX 476,AUGUSTA,MT,59410-0476,0000,03,3,1000,200403,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A80,
113737644,BIG HOLE WATERSHED COMMITTEE,% JENNIFER DOWNING,PO BOX 21,DIVIDE,MT,59727-0021,0000,03,3,1200,200510,1,15,000000000,1,01,202312,4,5,01,0,12,147004,745658,745658,C32,
113739588,FAMILY PROMISE OF GALLATIN VALLEY INC,% ATT SALLY NOBLE,1603 TSCHACHE LN,BOZEMAN,MT,59715-7963,0000,03,3,1000,200510,1,15,000000000,1,01,202306,7,6,01,0,06,6164581,4111144,4075018,P60,
113743580,HEBGEN LAKE ESTATES OWNERS ASSOCIATION INC,% ROCKY HERMANSON,PO BOX 638,W YELLOWSTONE,MT,59758-0638,0000,04,3,3000,201302,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,L50,
113806570,EPISCOPAL CHURCH MEMORIAL FOUNDATION GREAT FALLS MONTANA,% ARDELLE WATKINS,PO BOX 3046,GREAT FALLS,MT,59403-3046,0000,03,3,1000,196603,0,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,,
113824546,AMERICAN LEGION AUXILIARY,% MARY JETTE,PO BOX 795,STEVENSVILLE,MT,59870-0795,0964,19,9,1000,194610,1,00,319907000,5,01,202409,0,0,02,0,09,0,0,0,,94 FORT OWEN
133374261,LORE KANN FOUNDATION INC,% SAMUEL COHEN & COMPANY,177 OLD CLYDE PARK RD,LIVINGSTON,MT,59047-9226,0000,03,3,1000,198611,1,04,602000000,1,01,202312,4,4,00,1,12,442728,443965,,,
134255387,PINTLER PETS,% PATRICIA PHILLIP,PO BOX 1204,ANACONDA,MT,59711-1204,0000,03,3,1000,200309,1,15,000000000,1,01,202306,3,4,01,0,06,70683,155529,155529,D20,
134284037,KINGDOM OF GOD MINISTRIES INC,% 38 SWIFT WATER DR,38 SWIFTWATER DR,BOZEMAN,MT,59715-8761,0000,03,3,7000,200605,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
134285849,FORWARD MT,% FORWARD MT,2300 REGENT ST STE 206,MISSOULA,MT,59801-7927,0000,04,3,3000,200607,2,00,000000000,1,01,202312,5,6,01,0,12,774315,1479097,1478619,R40,
134293305,GREATER GALLATIN WATERSHED COUNCIL,,1128 E MAIN ST STE 1,BOZEMAN,MT,59715-3861,0000,03,3,1200,200509,1,15,000000000,1,01,202312,5,5,01,0,12,827342,696021,696021,C27,
134305403,EASTERSEALS HOUSING SOLUTIONS INC,,PO BOX 2509,GREAT FALLS,MT,59403-2509,0000,03,3,1200,200609,1,15,000000000,1,01,202308,6,4,01,0,08,1749626,112998,112998,I20,
134314709,FRIENDS OF THE WEDSWORTH MEMORIAL LIBRARY,% JACQUELINE STRANDELL,PO BOX 342,CASCADE,MT,59421-0342,0000,03,3,2000,200601,1,15,000000000,1,01,202105,0,0,02,0,05,0,0,0,B70,
134331635,UNITED STATES BOWLING CONGRESS INC,% PENNY PROPHET,PO BOX 423,RED LODGE,MT,59068-0423,4348,03,9,1000,200409,1,16,000000000,1,01,202407,0,0,02,0,07,0,0,0,N70,86584 RED LODGE USBC
134348117,MONTANA 4-H FOUNDATION INC,% ORGANIZATIONAL LEADER,100 W CUSTER AVE,HELENA,MT,59602-0100,5954,03,9,2000,201310,1,15,000000000,1,01,202309,0,0,02,0,09,0,0,0,,SILVER SPURS 4-H CLUB
136100965,O P & W E EDWARDS FOUNDATION INC,,PO BOX 2445,RED LODGE,MT,59068-2445,0000,03,3,1200,196407,1,04,602561000,1,01,202312,8,6,00,1,12,25896260,2657820,,,
136266046,SILVER TIP RANCH ASSOCIATION INC,% G L OHRSTROM,3896 OLD YELLOWSTONE TRL N,LIVINGSTON,MT,59047-8806,0000,07,3,1000,196901,2,00,318319000,1,01,202312,2,5,01,0,12,13051,628915,628915,,
136400091,BOONE & CROCKETT CLUB,,250 STATION DR,MISSOULA,MT,59801-2753,0000,03,3,1000,193803,1,16,350000000,1,01,202306,8,7,01,0,06,12873650,8456478,7976114,D300,
137196658,BRAEWOLD FUND,% DEBEVOISE & PLIMPTON,2997 HWY 287,SHERIDAN,MT,59749-9504,0000,03,3,1000,199912,1,04,000000000,2,01,202312,6,4,00,1,12,4936832,149768,,T22,WOOD JAMES ET AL TTEE
141838965,CIRCLE OF LIFE LUTHERAN CHURCH,,PO BOX 1214,LAME DEER,MT,59043-1214,1709,03,9,7000,194107,1,10,001029000,5,01,,0,0,06,0,12,,,,,
141871854,EUREKA AREA CHAMBER OF COMMERCE,% AL LONGACRE,PO BOX 186,EUREKA,MT,59917-0186,0000,06,3,2000,200803,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,S41,
141883605,MONTANA COUNCIL ON DEVELOPMENTAL DISABILITIES,% DEBORAH SWINGLEY,7 W 6TH AVE STE 507,HELENA,MT,59601-5001,0000,03,3,1000,200306,1,15,000000000,1,01,202009,3,4,00,0,09,52277,418564,418564,P82,
141899461,MONTANA FIRE ALLIANCE INC,,PO BOX 6583,HELENA,MT,59604-6583,0000,04,3,1000,200910,2,00,000000000,1,01,202206,0,0,02,0,06,0,0,0,M192,
141920157,STRUCTURAL ENGINEERS ASSOCIATION OF MONTANA,% JANNA MOSER,949 JOY ST,CORVALLIS,MT,59828-9229,0000,06,3,2000,200502,2,00,000000000,0,01,202312,0,0,02,0,12,0,0,0,S46,SEAMT
141935540,UNITED STATES BOWLING CONGRESS INC,% SHELLEY BRYAN,906 7TH AVE N,GLASGOW,MT,59230-1631,4348,03,9,1000,200409,1,16,000000000,1,01,202407,0,0,02,0,07,0,0,0,N70,81153 NASHUA USBC
141944488,ANACONDA CITY HIGH SCHOOL HIGHER EDUCATION FOUNDATION INC,% MARK T RULE,270 E PARK STREET,BUTTE,MT,59701-1808,0000,03,3,1000,200603,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,B82,
141945358,HILGER RURAL FIRE DISTRICT,% KATIE DECKER,PO BOX 801,HILGER,MT,59451-0801,0000,04,3,1000,198901,0,00,000000000,1,01,202112,0,0,02,0,12,0,0,0,,
141945708,ST MOSES THE STRONG ORTHODOX MISSION,% MR R HOLTER,8220 FINCH DR,HELENA,MT,59602-9304,2365,03,9,7000,197210,1,10,000000000,1,01,,0,0,06,0,12,,,,,
141966308,GLACIER ASSISTANCE INC,% JANE L SPAIN,39 WINDWARD LOOP,KALISPELL,MT,59901-2682,0000,03,3,1000,200806,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,L20,
141985774,FLATHEAD VALLEY HOCKEY ASSOCIATION,% EUGENIA TARTAGLINO,PO BOX 2205,KALISPELL,MT,59903-2205,0000,03,3,2000,200712,1,15,000000000,1,01,202306,4,4,01,0,06,433953,248874,242098,N68,
142009044,MISSOULA BUSINESSWOMENS NETWORK INC,,PO BOX 4524,MISSOULA,MT,59806-4524,0000,06,3,2000,200811,2,00,000000000,1,01,202306,2,1,02,0,06,16544,8433,8433,S41,
161425951,INSTITUTE FOR ENVIRONMENTAL LEARNING INC,% PAUL T SCHNELL,PO BOX 1472,NOXON,MT,59853-1472,0000,03,3,2000,199404,1,16,529000000,1,01,202312,0,0,02,0,12,0,0,0,,
161552516,ROCKY MOUNTAIN ELK FOUNDATION INC,,PO BOX 8249,MISSOULA,MT,59807-8249,9462,03,9,1000,000000,0,16,000000000,1,01,,0,0,01,0,12,,,,,GOUVERNEUR CHAPTER
161619272,PAYDEN MEMORIAL FOUNDATION INC,% JANETTE POLSAK,PO BOX 167,LIVINGSTON,MT,59047-0167,0000,03,3,1000,200312,1,15,000000000,1,01,202312,4,3,01,0,12,176812,71002,36224,G12,
161641527,JUDITH RIVER FOUNDATION INC,% ANNE M BOOTHE,PO BOX 170,MALTA,MT,59538-0170,0000,03,3,1000,202311,1,15,000000000,1,01,202312,4,4,01,0,12,163354,125806,117081,A50,GREAT PLAINS DINOSAUR MUSEUM
161650159,KOOTENAI VALLEY RANGERS INC,% LEE ANN SCHERMERHORN,PO BOX 1666,EUREKA,MT,59917-1666,0000,03,3,1200,200804,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,N63,
