EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
061619174,FRIENDS OF THE BISHOP STRACHAN SCHOOL INC,% KATHLEEN JENSEN,TORONTO ONTARIO L5G 1Z6,CANADA,,00000-0000,0000,03,3,1000,201907,1,15,000000000,1,01,202106,1,3,01,0,06,979,63260,63260,Q12,
061651975,FRIENDS OF FATIMA FOUNDATION,% MARGARET TANEUS,MILLERSVILLE MARYLAND 21108,HAITI,,00000-0000,0000,03,3,1700,200303,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,X12,
061700976,SEED OF LIFE WORLD MINISTRIES,% HELEN SPENCER,CEB-KU ATTN AMC-ITT/FWD,APO,AE,09366-0000,0000,03,3,7000,200506,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
061807560,ORDER OF ST JOHN INC,,5030 ANCHOR WAY,CHRISTIANSTED,VI,00820-4692,0000,03,3,1000,201407,1,15,000000000,1,01,202012,2,3,02,0,12,18760,48756,48756,Z99,
066037010,AMERICAN ACADEMY OF INSURANCE MEDICINE,% AAIM,OTTAWA ONTARIO K2E 7J6,CANADA,,00000-0000,0000,06,3,1000,194406,2,00,205000000,5,01,201912,5,4,01,0,12,860392,362794,332794,,
066039988,WIEGAND MEMORIAL FOUNDATION INC,% CHRISTOPHER WIEGAND,MONTREAL QC H4A 2Z6,CANADA,,00000-0000,0000,03,3,1000,195711,4,04,161180059,1,01,202012,5,4,00,1,12,898658,130259,,,
112518719,LENNIE TRISTANO JAZZ FOUNDATION INC,% CAROL TRISTANO,ARCUEIL ILE DE FRANCE 94110,FRANCE,,00000-0000,0000,03,3,3000,198809,1,16,090000000,1,01,202112,0,0,02,0,12,0,0,0,,
113294425,THE OBSIDIAN SOCIETY INC,% KELVIN SEALEY,TORONTO ONTARIO M5S 2R4,CANADA,,00000-0000,0000,03,3,1000,199710,1,15,994561602,1,01,202012,1,0,02,0,12,1,0,0,A70,
113452714,FRIENDS OF YESHIVA CHOFETZ CHAIM KOLEL-ISRAEL,% GALITZER,JERUSALEM ISRAEL,ISRAEL,,00000-0000,0000,03,3,1200,199904,4,15,000000000,1,01,202012,3,3,01,0,12,88705,59864,59864,P20,
116030604,WORLDS WOMANS CHRISTIAN TEMPERANCE UNION,% SARAH F WARD,KARMOY,NORWAY,,00000-0000,0000,03,3,1000,202002,1,16,059349000,5,01,202112,0,0,02,0,12,0,0,0,P20,
116605083,KINGJAY FOUNDATION TRUST,% STERN,90435 EFRAT,ISRAEL,,00000-0000,0000,03,3,1000,200605,1,04,000000000,2,01,202012,6,8,00,1,12,4596989,14481756,,T22,
122680572,CANADIAN UNICEF COMMITTEE-COMITE UNICEF CANADA,% CANADIAN UNICEF COMMITTEE,LOCAL,CANADA,,00000-0000,0000,03,3,1000,200501,4,15,000000000,1,01,202012,1,3,01,0,12,1,73567,73567,Q42,
131599108,CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,% DAVID HUGHES DIR OF FINANCE,CAMBRIDGE CB2 1TN,UNITED KINGDOM,,00000-0000,0000,03,3,1200,193707,1,11,059000000,1,01,202107,9,9,01,0,07,12568991314,2737272392,2731848993,,
132556216,UPPER CANADA EDUCATIONAL FOUNDATION,% K C CLARK,TORONTO ON M4V 1W6ONTO ONTARIO,UNITED ARAB EMIRATES,,00000-0000,0000,03,3,1200,196808,4,16,059602040,1,01,202006,2,4,01,0,06,11552,151895,151895,,
132971607,PHILHARMONIA FOUNDATION,% DAVID WHELTON-MICHAEL ELLISTON,LONDON SE1 0UX,UNITED KINGDOM,,00000-0000,0000,03,3,1000,197903,1,15,090602000,1,01,202105,5,3,01,0,05,551266,84706,84706,A110,SYDNEY GRUSON
133031108,FRIENDS OF THE HAGUE ACADEMY OF INTERNATIONAL LAW INC,% LUCY REED,THE HAGUE ZUID-HOLLAND 2517 KJ,NETHERLANDS,,00000-0000,0000,03,3,1000,198007,1,15,602000000,1,01,202009,0,0,02,0,09,0,0,0,,
133085180,ROYAL SHAKESPEARE,,WARWICKSHIRE CV3776BB,UNITED KINGDOM,,00000-0000,0000,03,3,1200,198110,2,15,123090094,1,01,202103,9,9,01,0,03,215947821,55856041,55856041,A650,
133113246,ROOT AND BRANCH ASSOCIATION LTD,% LOWELL JOSEPH GALLIN,JERUSALEM 91086,ISRAEL,,00000-0000,0000,03,3,1000,198212,1,16,120125518,1,01,202010,0,0,02,0,10,0,0,0,,
133211128,WORLD FEDERATION OF SOCIETIES OF ANAESTHESIOLOGISTS,% MICHAEL ROSEN TREASURER,LONDON SW1P 2AF,UNITED KINGDOM,,00000-0000,0000,03,3,1000,198503,1,15,162000000,5,01,202012,6,5,01,0,12,3520079,891099,891099,G91Z,
133347776,BURLINGTON MAGAZINE FOUNDATION INC,,LONDON ENGLAND WC1H 9SZ,UNITED KINGDOM,,00000-0000,0000,03,3,1000,198609,2,03,120000000,1,01,201912,6,6,00,1,12,3722995,1113490,,,
133537034,STUTTGART VETERANS OF FOREIGN WARS POST 10810,% WAYNE J HOLDER,CMR 480 BOX GD,APO,AE,09128-0000,0000,19,3,1000,201703,1,00,000000000,5,01,202106,0,0,02,0,06,0,0,0,W30,POST 10810
133785442,GREAT PACIFIC FOUNDATION,% JIM PATTISON GROUP,LOCAL,CANADA,,00000-0000,0000,03,3,1000,199501,4,04,602000000,1,01,202112,8,7,00,1,12,26342982,6920015,,Z99Z,
133801234,MULE FAMILY FOUNDATION,% MULE FAMILY FOUNDATION,200 DORADO BEACH DRIVE RES 3431,DORADO,PR,00646-0000,0000,03,3,1000,199608,1,04,602000000,2,01,202108,8,6,00,1,08,26778013,3337399,,T99Z,
133823577,AMERICAN FRIENDS OF ENGLISH NATIONAL OPERA INC,% PETER KOHL,LONDON,UNITED KINGDOM,,00000-0000,0000,03,1,1000,200811,1,15,994602000,1,01,202012,3,4,01,0,12,58076,115865,115865,A116,
133901289,SOUTH ASIAN JOURNALISTS ASSOCIATION INC,% C/O JOHN LAXMI,SANDY SPRINGS 30342,THE GAMBIA,,00000-0000,0000,06,3,2000,201302,2,00,000000000,1,01,202112,0,0,02,0,12,0,0,0,S41,
133932623,OBEROI FAMILY FOUNDATION,% C/O ERNST & YOUNG US LLP,LOCAL,UNITED KINGDOM,,00000-0000,0000,03,3,1000,199803,1,04,602000000,2,01,202105,6,3,00,1,05,2146731,74750,,T22Z,
133989532,GARY WILLIAMS FOUNDATION,% CUMBERLAND HOUSE,LOCAL,UNITED KINGDOM,,00000-0000,0000,03,3,1000,199807,2,04,602000000,2,01,202101,6,1,00,1,01,1368445,3909,,T20Z,
133993558,GRATCH FOUNDATION,% ARIEL GRATCH,HERTZELIA 4676614,ISRAEL,,00000-0000,0000,03,3,1000,199812,1,04,000000000,1,01,202012,5,5,00,1,12,870468,752874,,T20,
134028661,REDRESS TRUST LIMITED,% WHITE & CASE LLP,LONDON SE11 5HJ,UNITED KINGDOM,,00000-0000,0000,03,3,1000,199910,1,16,000000000,1,01,201903,4,4,01,0,03,247176,250000,250000,Q70,
134079395,LOZOWICK FAMILY FOUNDATION INC,% LOEB & LOEB LLP,JERUSALEM 93550,IRAN,,00000-0000,0000,03,3,1000,200011,4,04,000000000,1,01,202112,4,3,00,1,12,262604,49680,,T22,
134082426,NACHALAT YISROEL FOUNDATION,% DAVID GARBER,JERUSALEM 91430,ISRAEL,,00000-0000,0000,03,3,1000,200012,1,15,000000000,1,01,202108,0,0,02,0,08,0,0,0,X20,
134088704,DB FOUNDATION,% RICHARD BRONKS,HAMPSHIRE RG25 3AQ,UNITED KINGDOM,,00000-0000,0000,03,3,1000,200102,2,04,000000000,1,01,202010,5,4,00,1,10,771496,242030,,T22,
134164140,INTERNATIONAL FINANCIAL REPORTING STANDARDS FOUNDATION,% KRISTI ROBINSON CFO,CANARY WHARF E144HD,UNITED KINGDOM,,00000-0000,0000,03,3,2000,200106,1,15,000000000,1,01,202012,9,8,01,0,12,71072950,38709138,38709138,S034,
134203820,JOINT ISRAEL,% BINYAMIN CHERNOFSKY,JERUSALEM 91034,ISRAEL,,00000-0000,0000,03,3,1000,200211,2,15,000000000,1,01,202012,9,9,01,0,12,87747000,120927000,120927000,Q30,
136163055,FRIENDS OF MCMASTER INCORPORATED,% SAAD KHAN,HAMILTON ONTARIO L8S 4L8,CANADA,,00000-0000,0000,03,3,1000,198809,4,17,602000000,1,01,202012,3,4,01,0,12,59676,151514,151514,,
136620923,UNIVERSITY OF WESTERN ONTARIO FOUNDATION INC,% FINANCIAL SERVICES DEPARTMENT,LONDON ONTARIO N6A 3K7,CANADA,,00000-0000,0000,03,3,2000,196104,1,15,000000000,1,01,202104,4,7,01,0,04,104590,5062162,5062162,,
137119948,THE EDUCATION RENAISSANCE TRUST,% GORMAN DARBY & CO,LONDON W8 7ED,UNITED KINGDOM,,00000-0000,0000,03,3,1000,199804,2,04,119000000,2,01,202203,5,6,00,1,03,948739,1339476,,T20Z,BODDY DAVID ET AL TTEE
137265426,LOMDIM TR,% YIGAL GROSS,JERUSALEM ISRAEL 91344,ISRAEL,,00000-0000,0000,03,3,1000,200201,4,15,000000000,1,01,202204,0,0,02,0,04,0,0,0,T20,GROSS YIGAL TTEE
141782056,AMERICAN FRIENDS OF THE JEWISH BIBLE ASSOCIATION INC,% JOSHUA BACKON,JERUSALEM,ISRAEL,,00000-0000,0000,03,3,1000,199509,4,15,994602000,1,01,202112,0,0,02,0,12,0,0,0,X99Z,
141807509,CIAR ASSOCIATION INC,% CANADIAN INSTITUTE FOR ADVANCED R,TORONTO ON M5G1M1,CANADA,,00000-0000,0000,03,3,1000,199809,4,15,994602000,1,01,202106,0,0,02,0,06,0,0,0,Z99,
141965395,GIVE CHILDREN A CHANCE,% JARROD WILLIAM GOSY,CMR 414 BOX 2247,APO,AE,09173-0000,3317,03,9,7000,199112,2,10,001000000,1,01,,0,0,06,0,06,,,,,
161597741,PAUL HOY MINISTRIES,% REV PAUL A HOY,OAKVILLE ONT L6H 7G5,CANADA,,00000-0000,1621,03,9,7000,196402,0,10,001000000,5,01,,0,0,06,0,12,,,,,
161655556,ZERO TOLERANCE BASKETBALL ORGANIZATION INC,,OSWALD HARRIS CT BLDG 38 APT 285,ST THOMAS,VI,00802-3100,0000,03,3,1200,201408,1,15,000000000,1,01,202012,1,1,02,0,12,131,7170,7170,N63,
200017244,AMRITA INSTITUTE FOR HEALTH,% DR DENNIS ISRAELSKI,HARARE CA 94305,ZIMBABWE,,00000-0000,0000,03,3,1000,201409,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,P50,
200023370,ACADEMY OF CARDIOVASCULAR SCIENCES FOUNDATION USA INC,% IVAN BERKOWIZ,WINNIPEG MANITOBA R2H2A6,CANADA,,00000-0000,0000,03,3,2000,200307,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,G43,
200072423,MINISTERIO VIDA ABUNTANTE-ABUNDANT LIFE MINISTRY-INC,% DARTHA RAE RIVERA,1-C CALLE MIOSOTIS-JARD DEL CARIBE,MAYAGUEZ,PR,00682-0000,0000,03,3,1270,200406,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,X20,
200105601,JERUSALEM INSTITUTE FOR MARKET STUDIES INC,% ROBERT MARK SAUER,TEL AVIV,ISRAEL,,00000-0000,0000,03,3,2000,200312,4,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,Q30,
200443576,INTERNATIONAL FACILITY MANAGEMENT ASSOCIATION INC,% CHAPTER ADMINISTRATOR,OTTAWA ONTARIO K1Z 7S8,CANADA,,00000-0000,7100,06,9,1000,198904,0,00,000000000,5,01,,0,0,01,0,06,,,,,OTTAWA CHAPTER
200443614,INTERNATIONAL FACILITY MANAGEMENT ASSOCIATION INC,% CHAPTER ADMINISTRATOR,"VANCOUVER,BC,V6A 4G2",CANADA,,00000-0000,7100,06,9,1000,198904,0,00,000000000,5,01,,0,0,01,0,06,,,,,BRITISH COLUMBIA CHAPTER
200443640,INTERNATIONAL FACILITY MANAGEMENT ASSOCIATION INC,% CHAPTER PRESIDENT,"REGINA,SK,54P 3B8",CANADA,,00000-0000,7100,06,9,1000,198904,0,00,000000000,5,01,,0,0,01,0,06,,,,,REGINA CHAPTER
200493643,BROKEN ARROW FIREFIGHTERS HEALTH INS TR,% JAY GOURD,BROKEN ARROW,ALGERIA,,00000-0000,0000,09,3,1000,200409,2,00,000000000,2,01,202012,6,6,01,0,12,1101589,3253606,3253606,Y43,SUDDATH JAMES E TTEE
200644142,STRATEGIC SOLUTIONS NETWORK INC,% SANA JOSEPH,1013 ESTATE WHIM,FREDERIKSTED,VI,00840-3752,0000,03,3,1000,201511,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,P20,
200835061,FRIENDS OF JOURNALISTS FOR HUMAN RIGHTS INC,% ALEXANDRA SICOTTE - LEVESQUE,CA M5V 2L7,CANADA,,00000-0000,0000,03,3,1000,200411,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,R63,
201096061,KAMIEN FAMILY FOUNDATION,% ANITA KAMIEN,JERUSALEM,ISRAEL,,00000-0000,0000,03,3,1000,200603,1,04,000000000,1,01,202012,3,3,00,1,12,51387,39545,,B99,
201453701,GREEN YOUTH WRESTLING CLUB INC,% JEFF BOSTIC,UNIONTOWN OHIO 44685,AFGHANISTAN,,00000-0000,0000,03,3,1000,201605,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,N99,
201567425,IMAGINE GLOBAL INCORPORATED,% ABE CARMELI OREN FUERST,HERZLIYA ISRAEL 10025,ISRAEL,,00000-0000,0000,03,3,1200,200509,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,H05,
201567510,ROBINSON AND PAGE FAMILY SCHOLAR- SHIP FOUNDATION,% JAMES ROBINSON,CMR 445 BOX 439,APO,AE,09046-0005,0000,03,3,1000,200411,1,04,000000000,1,01,202012,2,1,00,1,12,13867,118,,B82,
201653634,SANABEL MICROFINANCE OF THE ARAB COUNTRIES INC,,NEW CAIRO 11853,EGYPT,,00000-0000,0000,03,3,1000,200601,2,15,000000000,1,01,202012,5,3,01,0,12,698044,68941,68941,Q32,
202032957,OLD ROAD FUND INC,% R BRAXTON HILL III,ST JOHNS ANTIGUA 00000-0000,ANTIGUA & BARBUDA,,00000-0000,0000,03,3,1200,200503,1,15,000000000,1,01,202012,3,3,01,0,12,96710,99981,99981,P20,
202318102,MESHI EARLY CHILDHOOD DEVELOPMENT CENTER,,JERUSALEM MIDDLE EAST 97253,ISRAEL,,00000-0000,0000,03,3,1000,200306,2,11,000000000,1,01,202012,6,8,01,0,12,4573252,10202794,10202794,B28,
202431459,YOKWE YUK WELCOME CLUB,% KATHERINE REILLY,UNIT 17001 BOX 109,APO,AP,96555-0101,0000,04,3,3000,201706,2,00,000000000,5,01,202008,3,3,01,0,08,89444,74044,52043,S81,
202866021,SOCIETY FOR NEUROECONOMICS INC,% PODIUM SPECS,VICTORIA BRITISH COLUMBIA V8N 1X6,CANADA,,00000-0000,0000,03,3,2000,200509,1,16,000000000,1,01,202112,4,3,01,0,12,292244,76420,76420,V22,
203193115,AMERICAN FRIENDS OF UHN INC,% JAMIE HALL CHIEF OPERATING OFFICE,190 ELIZABETH ST TORONTO M5G 2C4,CANADA,,00000-0000,0000,03,3,1000,200511,4,15,000000000,1,01,202103,3,5,01,0,03,94998,636847,636847,E112,
203317540,INTERNATIONAL SCHOOL PSYCHOLOGY ASSOCIATION INC,% DR ROBERT D CLARK,AMSTERDAM 1017 PR,NETHERLANDS,,00000-0000,0000,03,3,2100,200605,1,16,000000000,1,01,202012,4,3,01,0,12,306600,65687,65687,V23,
203510734,EL REFUGIO,% CHRIS SODERLING,SAN CRISTOBAL GUATEMALA ZONA 8 DE M,GUATEMALA,,00000-0000,0000,03,3,1000,200701,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,I70,
203724211,LUAN FOUNDATION,% CHENGGANG LUAN,PO BOX 16475,SAN JUAN,PR,00908-6475,0000,03,3,1000,200512,1,04,000000000,1,01,202010,6,6,00,1,10,1031238,1954898,,T20,
203825842,SEASTAR SERVICES INC,% DEBORAH FINLEY JACKSON,PO BOX 307456,ST THOMAS,VI,00803-7456,0000,03,3,1000,201209,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,P20,
204416398,HADDEN FAMILY FOUNDATION,% KEVIN J WEBER,PORT ROWAN ON N0E 1M0,CANADA,,00000-0000,0000,03,3,1000,200610,4,04,000000000,1,01,201912,5,4,00,1,12,709625,138611,,T22,
204631051,ZIMBABWE NOW,% NGWIZA MNKANDLA,LOCAL,ZIMBABWE,,00000-0000,0000,03,3,1000,200610,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,T30,
204733601,AMERICAN FRIENDS OF THE ART GALLERY OF ONTARIO INC,% KATE HALPENNY,TORONTO M5T 1G4,CANADA,,00000-0000,0000,03,3,1000,200612,4,15,000000000,1,01,202112,3,4,01,0,12,27314,161410,161410,A11,
204792577,INTERNATIONAL FEDERATION FOR PROFESSIONAL SPEAKERS INC,,TORONTO ONTARIO M3B 3N7,CANADA,,00000-0000,0000,06,3,2000,200706,2,00,000000000,1,01,202012,4,3,01,0,12,143746,73688,73688,S41,
204870511,CARIBBEAN ANTI-POVERTY RELIEFFOUNDATION,% PO BOX 12724,NASSAU BAHAMAS,THE BAHAMAS,,00000-0000,0000,03,3,1000,200702,1,04,000000000,1,01,201912,3,4,00,1,12,70775,131552,,Q12,
205096808,MALAWI EDUCATION FOUNDATION,% GERALD MACHESO,CHIRADZULU,MALAWI,,00000-0000,0000,03,3,1000,200609,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,B82,
205478637,BOBS AND CROW LAKES FOUNDATION,% ALEXANDER CAMERON,GODFREY ON K0H 1T0,CANADA,,00000-0000,0000,03,3,1000,200709,4,15,000000000,1,01,202106,0,0,02,0,06,0,0,0,C32,
205635234,ROTARY INTERNATIONAL,% FELICIA A BESH,PITTSBURGH PA 15239,AKROTIRI,,00000-0000,0573,04,9,3000,194209,2,00,520349200,1,01,202106,0,0,02,0,06,0,0,0,,PLUM PA
205853356,POLAR EDUCATION FOUNDATION,% MARY-ELLEN CONNOLLY,CHELSEA QUEBEC J9B 2G6,CANADA,,00000-0000,0000,03,3,1200,201407,1,15,000000000,1,01,202012,4,5,01,0,12,409075,511402,511402,C60,
206652035,RANDOLPH H KNIGHT CHARITABLE FOUNDATION,% MARK THAW,PO BOX 8209,ST THOMAS,VI,00801-1209,0000,03,3,1000,201002,1,04,000000000,2,01,202012,6,1,00,1,12,2026639,4,,T22,
206975076,PRIOR FAMILY FOUNDATION,,PO BOX 12030,ST THOMAS,VI,00801-5030,0000,03,3,1000,200804,1,04,000000000,2,01,202012,7,4,00,1,12,9557872,259031,,T20,GERTRUDE J PRIOR TTEE
208519039,THE U S SHERIDAN COLLEGE FOUNDATION INC,% SHARON AITKEN,OAKVILLE ONTARIO L6H 2L1,CANADA,,00000-0000,0000,03,3,1000,200708,4,15,000000000,1,01,202203,0,0,02,0,03,0,0,0,B114,
208713975,KNIGHTS OF COLUMBUS,% TONY WILLIAMS,CMR 467 BOX 7341,APO,AE,09096-0074,0188,08,9,1000,000000,0,00,000000000,5,01,201912,0,0,02,0,12,0,0,0,,10292 LIEUTANT GEN TIMOTHY J MAUDE
208779803,TIZIANO PROJECT,% CHODOROW & CHODOROW,58 CALLE SAN JUSTO,SAN JUAN,PR,00901-1405,0000,03,3,1000,200808,1,15,000000000,1,01,202003,0,0,02,0,03,0,0,0,A33,
222320491,DELTA SIGMA THETA SORORITY,% DELTA SIGMA THETA,CMR 480 BOX 513,APO,AE,09128-0006,1188,07,9,1000,195207,2,00,036040319,5,01,,0,0,01,0,06,,,,,GERMANY ALUMNAE
222514884,INSTITUTE FOR RESEARCH IN CLASSICAL PHILOSOPHY AND SCIENCE INC,,BAYSVILLE ON P0B 1A0,CANADA,,00000-0000,0000,03,3,2000,198407,1,15,124123994,1,01,202112,0,0,02,0,12,0,0,0,,
222530466,ISE CULTURAL FOUNDATION INC,,TOKYO 100-0006,JAPAN,,00000-0000,0000,03,3,2000,198408,1,04,093090000,1,01,202012,2,1,00,1,12,11516,1,,,
223275938,PADMASAMBHAVA BUDDHIST CENTER OF PUERTO RICO,% NESTOR KUILAN,1453 ALFONSO AVE,ALTAMIRA RIO PIEDROS,PR,00921-0000,9243,03,9,7000,199209,1,10,001029123,5,01,,0,0,06,0,12,,,,,
223480547,IGLESIA PENTECOSTAL VIDA Y VERDAD DE LAS ASAMBLEAS DE DIOS,% BARBARA NIEVES,PO BOX 2877,GUAYAMA,PR,00785-2877,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
223696362,NEW PATH FOUNDATION INC,% RIKER DANZIGEH & SUSAN YEH,NEW TAIPEI CITY,TAIWAN,,00000-0000,0000,03,3,1000,200104,2,04,000000000,1,01,201912,3,1,00,1,12,74872,1447,,T22,327 YUJING RIVER GDN VILLA
226095524,FUNERAL DIRECTORS ASSN OF ESSEX AND UNION COUNTIES,% JAMES T SIMMONS JR,LINDEN NJ 07036,UGANDA,,00000-0000,0000,06,3,1000,199201,2,00,200000000,1,01,202112,0,0,02,0,12,0,0,0,,
230765270,KIWANIS INTERNATIONAL INC,% ROY J ORR JR,ALTOONA PA 16602,AFGHANISTAN,,00000-0000,0026,04,9,3000,194007,2,00,999000000,1,01,202109,0,0,02,0,09,0,0,0,,K00005 ALTOONA
233050252,GLOBAL IMPORTUNE INC,% MARK KONRAD,LONDON ONTARIO N5Y 2X4,CANADA,,00000-0000,0000,03,3,1200,200206,1,15,000000000,1,01,202109,0,0,02,0,09,0,0,0,Q700,
233098459,KOLTIN FAMILY FOUNDATION INC,% YIGAL KOLTIN,BEIT SHEARIM,ISRAEL,,00000-0000,0000,03,3,1000,200202,1,04,000000000,1,01,201912,3,2,00,1,12,46551,21656,,T22,
