EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
010726041,BROOKHAVEN SQUARE 3RD & 4TH ADDITIONS HOMEOWNERS ASSOCIATION,% CAROL WHITE,PO BOX 720096,NORMAN,OK,73070-4074,0000,04,3,3000,200307,2,00,000000000,1,01,202202,3,3,01,0,02,56233,61408,61408,A23,
010729434,GODS HOUSE MINISTRIES ASSOCIATION,% GRACE MCMILLAN,624 W WARNER AVE,GUTHRIE,OK,73044-2700,0000,03,3,1700,200303,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
010731995,LIGHTHOUSE TRANSITIONAL CENTER INC,% VERNETTA DEMARTRA,10300 SE 23RD ST,MIDWEST CITY,OK,73130-7621,0000,03,3,1000,200310,1,15,000000000,1,01,,2,3,00,0,12,,,,F80,
010732646,SERVANTS OF THE SAVIOR INTERNATIONAL MINISTRIES INC,% CHARLES ROBINSON,701 E EUCLID AVE,WAUKOMIS,OK,73773-1049,0000,03,3,1000,200305,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,Q33,
010738798,DURANT BAND BOOSTER CLUB,% TIM PATTON,PO BOX 5275,DURANT,OK,74702-5275,0000,03,3,1000,202004,1,15,000000000,5,01,202112,4,4,01,0,12,102896,155314,129589,B11,
010748848,EL RENO BLESSING BASKETS INC,% ROGER RINEHART,PO BOX 55,EL RENO,OK,73036-0055,0000,03,3,1000,200404,1,15,000000000,1,01,202206,4,4,01,0,06,454710,176752,176752,P58,
010751555,PARENTS HELPING PARENTS INC,% HUGH BENSON,PO BOX 20574,OKLAHOMA CITY,OK,73156-0574,5316,03,6,2000,200302,1,15,000000000,1,01,202106,2,3,01,0,06,24578,92506,86770,F60,PARENT UMBRELLA ENTITY
010765811,CARRIE DICKERSON FOUNDATION,% GWEN INGRAM,PO BOX 652,OOLOGAH,OK,74053-0652,0000,03,3,1000,200309,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,C30,
010768694,LINDSAY EDUCATIONAL FOUNDATION,% DOYLE GRETEMAN,PO BOX 302,LINDSAY,OK,73052-0302,0000,03,3,1000,200304,1,04,000000000,1,01,202012,4,1,00,1,12,117352,2777,,B11,
010790411,TULSA-HOPE INTERNATIONAL MINISTRIES CHURCH OF GOD MIS01,% TREVOR GRIZZLE,7030E SOUTH LEWIS AVE PMB 175 8086,TULSA,OK,74136-3904,2358,03,9,7000,197210,1,10,001000000,5,01,,0,0,06,0,08,,,,,
010791428,COYLE SCHOOL FOUNDATION,% JULIE WEATHERS,PO BOX 122,COYLE,OK,73027-0122,0000,03,3,1000,200703,1,15,000000000,1,01,202206,3,4,01,0,06,93539,125280,76516,B90,
010792266,MOUNT ZION EVANGELISTIC ASSEMBLY INC,% STEPHEN O ROWAIYE,6604 NW 134TH ST,OKLAHOMA CITY,OK,73142-5909,0000,03,3,7000,200802,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010794740,CHARACTER COUNCIL OF EDMOND INC,% JAMES C HULSEY,PO BOX 392,EDMOND,OK,73083-0392,0000,03,3,1200,200409,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,A70,
010798000,JACKSON DOLLS PRODUCTION,% CHERYL HAYES,6811 E 9RD STREET,OKLAHOMA,OK,74137-0000,0000,03,3,1200,201904,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,P20,
010803393,TEEN EMPOWER INC,% KATHY HARMS,4200 LEONHARDT DR,DEL CITY,OK,73115-1972,0000,03,3,1200,201511,1,15,000000000,1,01,202106,4,4,01,0,06,232057,391617,391617,P30,
010819660,BLUE STAR MOTHERS OF AMERICA INC,% LESLYE PRATT,PO BOX 30875,EDMOND,OK,73003-0015,1878,03,9,1000,200408,1,15,908000000,5,01,202208,0,0,02,0,08,0,0,0,,8 CHAPTER EDMOND
010827666,UNITED STATES BOWLING CONGRESS INC,% KENT PARSONS,1305 28TH ST,WOODWARD,OK,73801-4126,4348,03,9,1000,200409,1,16,000000000,1,01,202107,0,0,02,0,07,0,0,0,N70,80669 WOODWARD USBC
010847217,UNITED STATES BOWLING CONGRESS INC,% JOSEPH KINGERY SR,400 S 2ND ST,TONKAWA,OK,74653-5561,4348,03,9,1000,200409,1,16,000000000,1,01,202207,0,0,02,0,07,0,0,0,N70,80711 BLACKWELL USBC
010860599,ASSEMBLY OF GOD,,PO BOX 760,HASKELL,OK,74436-0760,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
010896037,WIND & FIRE MOTORCYCLE CLUB HARTLAND HEAT CHAPTER 65,% BRIAN WELLS,11500 SW 104TH ST,MUSTANG,OK,73064-9335,0000,03,3,1000,201208,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,P20,
010902156,KYLE AND FRIENDS,% JANA GUNDY,3604 S HEATHER AVE,SAND SPRINGS,OK,74063-5046,0000,03,3,1000,200909,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,P20,
010905717,VETERAN OUTREACH INTERNATIONAL,% REX LEE,PO BOX 574,SAND SPRINGS,OK,74063-0574,0000,03,3,1000,200812,1,15,000000000,5,01,201912,0,0,02,0,12,0,0,0,A84,
010908793,GROVE BROADCASTING INC,% DARREL MARTIN,PO BOX 450908,GROVE,OK,74345-0908,0000,03,3,1000,200907,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,X84,
010914547,EDMOND FFA PARENTS CLUB,% KIM HORSMAN,300 N KELLY AVE,EDMOND,OK,73003-4914,0000,03,3,1000,200809,1,16,000000000,1,01,202205,0,0,02,0,05,0,0,0,B11,BARBARA ANDREWS
010930708,FOUNDATION MINISTRIES,% DEE VANDEBRAKE,3804 S POPLAR AVE,BROKEN ARROW,OK,74011-1628,7086,03,9,7000,198406,1,10,001007029,1,01,,0,0,06,0,12,,,,,ROBERT VANDEBRAKE MINISTRIES INC
010931287,THE PETE & RUTH LESLIE FOUNDATION,,PO BOX 871,ALVA,OK,73717-0871,0000,03,3,1000,201008,1,04,000000000,1,01,202112,5,4,00,1,12,886117,432730,,,
010937325,U S ARMY AIR DEFENSE ARTILLERY ASSOCIATION,,PO BOX 33727,FORT SILL,OK,73503-3727,0000,03,3,1200,201503,1,16,000000000,1,01,202112,4,3,01,0,12,204316,76904,74521,W30,
010941559,ASPE OKLAHOMA CITY CHAPTER 80,% RICK MARTIN,2512 W I 44 SERVICE RD,OKLAHOMA CITY,OK,73112-3751,0000,06,3,1000,201206,2,00,000000000,1,01,202112,2,1,02,0,12,10672,7286,7286,S41,
010946757,PIONEER LIBRARY SYSTEM FOUNDATION,% DOUG BUCK,300 NORMAN CENTER CT,NORMAN,OK,73072-4867,0000,03,3,1000,201004,1,15,000000000,1,01,202206,4,4,01,0,06,432366,294416,284416,B117,
010962319,PTA OKLAHOMA CONGRESS,,1801 S BRYANT AVE,MOORE,OK,73160-6602,2218,03,9,2000,197201,1,16,059035000,5,01,202206,2,3,02,0,06,18319,43700,24527,,HERITAGE TRAILS
010972890,CHURCH WOMEN UNITED IN OKLAHOMA,% KAREN BUNTIN,833 WILKINSON CT,MOORE,OK,73160-6876,0000,03,3,1700,202102,1,16,000000000,5,01,202112,0,0,02,0,12,0,0,0,X20,
016229478,UNA PEARL MCKEE CHARITABLE TR,% JAMES R RODGERS,105 N MAIN ST,BLACKWELL,OK,74631-2226,0000,03,3,1000,200310,1,04,000000000,1,01,202112,4,1,00,1,12,201744,8027,,G12,RODGERS JAMES R TTEE
020361816,NEW ENGLAND SECTION OF THE NINETY-NINES INC,% GEORGIA PAPPAS,PO BOX 950374,OKLAHOMA CITY,OK,73195-0374,9220,03,6,1200,199210,1,16,123040603,1,01,202105,0,0,02,0,05,0,0,0,,
020541636,BETHEL ASSEMBLY OF GOD OF OKLAHOMA CITY INC,% BETHEL ASSEMBLY OF GOD,1812 N AUSTIN AVE,OKLAHOMA CITY,OK,73127-2848,1678,03,9,7000,196408,2,10,001002029,5,01,,0,0,06,0,12,,,,,
020543038,PROJECT A,% PROJECT A,1125 NORTH 3RD SREET,MUSKOGEE,OK,74401-0000,0000,03,3,2100,201207,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,O50,
020545910,GATEKEEPERS FELLOWSHIP CHURCH MINISTRIES INC,% ALGA JOHNSTON PASTOR,302 W GREENLEE ST,CUSHING,OK,74023-2148,0000,03,3,7100,200208,1,10,000000000,5,01,,0,0,06,0,02,,,,X20,
020555279,GOODWELL HILLTOPPERS INC,% EARLENE SCHAEFER,PO BOX 307,GOODWELL,OK,73939-0307,0000,03,3,1000,200305,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,P81,
020561610,CHILDRENS CENTER FOUNDATION,% R WAYNE ANDERSON,6800 NW 39TH EXPY,BETHANY,OK,73008-2513,0000,03,3,1000,200204,1,17,000000000,1,01,202106,7,7,01,0,06,8696609,9305849,2112361,T112,
020583241,OKLAHOMA BURGLAR & FIRE ALARM ASSOCIATION INC,% JANA DAVIS,PO BOX 1585,NORMAN,OK,73070-1585,0000,06,3,2000,200703,2,00,000000000,1,01,202112,4,4,01,0,12,230032,166515,166515,S41,
020626409,DOVE MINISTRIES INC,% SARAFIA FLEMING,3017 SE 56TH ST,OKLAHOMA CITY,OK,73135-1619,0000,03,3,7000,200502,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,X20,
020628861,FEDERAL BAR ASSOCIATION OKLAHOMA CITY CHAPTER,% ANNE ZACHRITZ,210 PARK AVE STE 400,OKLAHOMA CITY,OK,73102-5602,0000,06,3,1000,200211,2,00,000000000,1,01,202112,3,2,02,0,12,75022,13872,13872,S40,
020629374,CHRISTIAN METHODIST EPISCOPAL CHURCH,,706 S LOCUST,GUTHRIE,OK,73044-0000,8511,03,9,7000,198009,1,10,001002000,5,01,,0,0,06,0,12,,,,,BEEBE CHAPEL
020637223,THE WORSHIP CENTER INC,% CHRISTOPHER SHAWN BARKER,PO BOX 612,SULPHUR,OK,73086-0612,0000,03,3,7000,200304,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020640178,ABOUNDING GRACE BIBLICAL COUNSELING MINISTRY INC,% MICHAEL R DAVIS,622 N GRANT ST,ENID,OK,73703-4138,0000,03,3,1000,200302,1,15,000000000,1,01,202206,3,4,01,0,06,42557,161899,161124,X99,
020645322,OKLAHOMA LIFE SKILLS ASSOCIATION,% SPECIAL KIDS,6311 E TECUMSEH ST,TULSA,OK,74115-4335,0000,03,3,1000,200310,1,15,000000000,1,01,202112,3,4,01,0,12,69869,262570,262570,B21,OLA
020669208,HARBOR OF MIAMI OK INC,% PHIL SHYERS,509 EASTGATE BLVD,MIAMI,OK,74354-7318,0000,03,3,1000,200307,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,L41,
020669448,COWBOY ATHLETICS INC,% SCOTT TUCKER,220 ATHLETICS CENTER,STILLWATER,OK,74078-0001,0000,03,3,2000,200306,1,15,000000000,1,01,202012,8,8,01,0,12,34602379,19980415,18984294,N40,
020671199,ESTHER PROJECT INC,,10471 PINE RIDGE RD,EDMOND,OK,73025-2687,0000,03,3,1270,200306,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,X20,EP MINISTRIES
020672220,PRAISE MINISTRIES INTL,% DAVID TOMPKINS,418 E 8TH ST,EDMOND,OK,73034-4617,1963,03,9,7000,196811,1,10,001000000,5,01,,0,0,06,0,12,,,,,
020675105,GLOBAL DEVELOPMENT AND CONSULTING INC,% KENT WILKINSON,1824 PARK LANE DR,EDMOND,OK,73003-4611,0000,03,3,1000,200501,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,Q30,
020676582,GLOBAL VISION INC,% DAVID GABEL,9020 S ERIE AVE,TULSA,OK,74137-3550,0000,03,3,7000,200301,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,X20,
020691933,RUSSELL DOUGHERTY PARENT TEACHER ORGANIZATION,% TREASURER,19 N BOULEVARD,EDMOND,OK,73034-3747,0000,03,3,1200,200312,1,15,000000000,5,01,202206,3,3,01,0,06,67642,76914,45248,B11,
020703156,MUSTARD SEED FAITH CENTER INC,% HAMLET BARNES,8448 S FLORENCE AVE,TULSA,OK,74137-1435,0000,03,3,7000,200505,1,10,000000000,1,01,,0,0,00,0,12,,,,X21,
020711672,NORTH PEORIA CHURCH OF CHRIST INC,% WARREN G BLAKNEY,2217 N PEORIA AVE,TULSA,OK,74106-3926,0000,03,3,1000,200804,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020713208,CORNERSTONE CHAPEL,% DENIS STONE,4798 COUNTY STREET 2780,MARLOW,OK,73055-6642,0000,03,3,7000,200902,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020721633,TRUTH & POWER MINISTRIES INTERNATIONAL INC,% TERRY E MOSLEY CPA INC,PO BOX 1010,SAPULPA,OK,74067-1010,0000,03,3,7200,200507,1,15,000000000,1,01,202112,3,4,01,0,12,49720,431938,408738,X20,
020724111,OPRY HERITAGE FOUNDATION OF OKLAHOMA,% RANDY EARHART-CINDY SCARBERRY,2304 EXCHANGE AVE,OKLAHOMA CITY,OK,73108-2436,0000,03,3,2000,200503,1,15,000000000,1,01,202112,4,4,01,0,12,247756,425960,425960,A25,RODEO OPRY GRANVILLE COMM MUSIC SCH
020727056,NORTHHAVEN CHURCH,% SHERI L RIDENOUR,PO BOX 722772,NORMAN,OK,73070-9105,0000,03,3,7000,200412,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020732814,POTEAU MAIN STREET MATTERS INC,% SHERRY BALLEW,307 DEWEY AVE,POTEAU,OK,74953-4211,0000,03,3,1000,200510,1,15,000000000,1,01,202112,1,3,02,0,12,8188,38439,31414,S20,DBA HISTORIC DOWNTOWN POTEAU INC
020745131,JUSTUS-TIAWAH PTO,% RHONDA HENDERSON,14902 E SCHOOL RD,CLAREMORE,OK,74019-4434,0000,03,3,1000,202208,1,16,000000000,5,01,,0,0,02,0,05,,,,B94,
020746996,DIBBLE SENIOR CITIZENS ASSOCIATION,% SHIRLEY RUSH,11038 240TH ST,BLANCHARD,OK,73010-4158,0000,03,3,1000,200610,1,16,000000000,1,01,202108,0,0,02,0,08,0,0,0,P81,
020755902,UNITED STATES BOWLING CONGRESS INC,% PLAYLAND LANES,1701 S 530 RD,MIAMI,OK,74354-2406,4348,03,9,1000,200409,1,16,000000000,1,01,202107,0,0,02,0,07,0,0,0,N70,80689 MIAMI USBC
020760804,CALVIN ALUMNI FOUNDATION FOR EDUCATION CAFE,% CALVIN ALUMNI FOUNDATION FOR EDUC,PO BOX 3,CALVIN,OK,74531-0003,0000,03,3,1000,200703,1,15,000000000,1,01,202206,0,0,02,0,06,0,0,0,B82,
020782368,WORLD REVIVAL & DEVELOPMENT MINISTRIES FOUNDATION,% JOSEPH CHACKO,2419 N COUNCIL RD,BETHANY,OK,73008-4965,0000,03,3,1000,200907,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,X200,
020784585,FOSTERING LITTLE ANGELS,% DONNA WOLFF,PO BOX 1226,SEMINOLE,OK,74818-1226,0000,03,3,1200,201606,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P30,
020786503,HOSPICE CARE FOUNDATION,,4350 WILL ROGERS PKWY STE 300,OKLAHOMA CITY,OK,73108-1839,0000,03,3,1000,201204,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,P74,
020796952,SOUTH CENTRAL MISSIONARY BAPTIST DISTRICT ASSOCIATION,% LARRY ALBERTY,PO BOX 201,GRANT,OK,74738-0201,0000,03,3,7100,200901,1,10,000000000,1,01,,0,0,06,0,09,,,,X21,
020804955,FRIENDS OF THE ANTLERS PUBLIC LIBRARY INC,% STEPHANIE BRYANT,104 SE 2ND ST,ANTLERS,OK,74523-4000,0000,03,3,1000,200801,1,15,000000000,1,01,202202,0,0,02,0,02,0,0,0,B11,
020809075,DRINK FROM THE RIVER MINISTRIES INC,% JAMES PULEO,804 N SWEET GUM AVE,BROKEN ARROW,OK,74012-2149,0000,03,3,7000,200805,1,10,000000000,1,01,,0,0,06,0,04,,,,X200,
020809592,CRUSADERS OF OKLAHOMA RUGBY FOOTBALL CLUB,,301 N WALKER AVE APT 6206,OKLAHOMA CITY,OK,73102-1860,0000,03,3,1000,200801,1,16,000000000,5,01,202112,0,0,02,0,12,0,0,0,N60,
030373434,WHOLISTIC LIFE SYSTEMS,% RITA MAXWELL,PO BOX 30404,MIDWEST CITY,OK,73140-3404,0000,03,3,2000,200305,1,16,000000000,1,01,202012,2,4,01,0,12,14992,118165,118165,I23,
030377103,REVIVAL FIRE TULSA,% ALLEN MATHER,9524 E 81ST ST STE B,TULSA,OK,74133-8033,0000,03,3,7200,200401,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,X99,
030382111,SPIRITLIFE MINISTRIES INTERNATIONAL INC,% DR GARNET E PIKE,11405 CONDOR TER,OKLAHOMA CITY,OK,73162-2736,0000,03,3,7100,200209,1,15,000000000,1,01,202112,2,2,02,0,12,16135,19271,19271,X21,
030391852,PERPETUAL MOTION MODERN DANCE OKLAHOMA INC,% MICHELLE MOELLER,PO BOX 1916,OKLAHOMA CITY,OK,73101-1916,0000,03,3,1000,200209,1,16,000000000,1,01,202112,1,3,01,0,12,2565,53736,51932,A65,
030395096,CHEROKEE AFFORDABLE HOUSING INC,% GARY COOPER,1500 HENSLEY DR,TAHLEQUAH,OK,74464-5258,0000,03,3,1000,201407,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,L20,
030397360,ETON HOME CARE INC,% JOE AJALLA PRESIDENT,4706 W URBANA ST,BROKEN ARROW,OK,74012-5997,0000,03,3,2000,200409,1,16,000000000,1,01,202206,6,6,01,0,06,1568974,2738775,2738775,E50,
030403164,LIFELINE CHURCH INC,% FELICIA TENNYSON,3011 SE 44TH ST,DEL CITY,OK,73135-1001,0000,03,3,7000,200505,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
030421777,MIDCO INC,% GRACE A PETERSON,PO BOX 85,CHELSEA,OK,74016-0085,0000,03,3,1000,201408,1,15,000000000,1,01,202206,4,4,01,0,06,103432,198049,198049,J30,
030436107,OWASSO ROTARY FOUNDATION INC,% BRENDA SNOW,PO BOX 545,OWASSO,OK,74055-0545,0000,03,3,1000,201903,1,04,000000000,1,01,202206,1,1,00,1,06,934,3976,,B82,
030457975,BIXBY SPARTANS QUATERBACK CLUB INC,% MARY BLAIR,PO BOX 434,BIXBY,OK,74008-0434,0000,03,3,1000,200209,1,15,000000000,1,01,202112,4,4,01,0,12,174886,248922,221306,B112,
030470030,TULSA OVERGROUND INC,% JEREMY LAMBERTON,2903 S 33RD WEST AVE,TULSA,OK,74107-3403,0000,03,3,1000,201704,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,A31,
030470429,LOST & FOUND INTERNATINAL INC,% WILLIAM A WOODS,PO BOX 84,STILLWATER,OK,74076-0084,0000,03,3,1000,200905,1,15,000000000,1,01,202112,4,5,01,0,12,293181,913279,913279,Q33,
030477584,NORTHEAST OKLAHOMA REGIONAL ALLIANCE INC,% DARLA HELLER,PO BOX 945,TAHLEQUAH,OK,74465-0945,0000,03,3,1000,200401,1,15,000000000,1,01,202012,4,4,01,0,12,249045,126242,126242,S20,
030480607,CONSTRUCTION SPECIFICATIONS INSTITUTE OKLAHOMA CITY CHAPTER,% RICHARD J LUEB,3401 ROGERS DR,EDMOND,OK,73013-7440,0000,06,3,1000,201110,2,00,000000000,1,01,202206,0,0,02,0,06,0,0,0,Y03,
030485612,ASSEMBLY OF GOD,,1321 C ST,SYNDER,OK,73566-2835,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
030489440,DISABLED AMERICAN VETERANS AUXILIARY INC,% ARVELLA MOTE,720 N HIGHTOWER ST,ALTUS,OK,73521-2646,2473,04,9,1000,197310,2,00,908921000,5,01,202206,0,0,02,0,06,0,0,0,P20,33 ALTUS
030491610,ANCIENT FREE & ACCEPTED MASONS OF OKLAHOMA,% SECRETARY,PO BOX 891223,OKLAHOMA CITY,OK,73189-1223,0650,10,9,1000,194312,0,00,036382000,5,01,202112,0,0,02,0,12,0,0,0,,553 GUILDHALL LODGE
030502937,VICI CHAMBER OF COMMERCE,% BART WATKINS,PO BOX 2,VICI,OK,73859-0002,0000,06,3,3000,200711,2,00,000000000,1,01,202112,0,0,02,0,12,0,0,0,S41,
030521416,BIAGINI BASEBALL FOUNDATION,% WILLIAM E LONG,PO BOX 21625,OKLAHOMA CITY,OK,73156-1625,0000,03,3,1000,200508,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,T31,BIAGINI BASEBALL FOUNDATION
030524399,ITS MY COMMUNITY INITIATIVE,% SAMMYE CRAVENS,3 E MAIN ST,OKLAHOMA CITY,OK,73104-2405,0000,03,3,2000,200403,1,16,000000000,1,01,202206,5,6,01,0,06,969980,3149813,3149813,V99,
030527060,MID-AMERICA F O O L S,,11645 MARBELLA DR,OKLAHOMA CITY,OK,73173-8130,0000,03,3,1200,201608,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,B03,
030528519,MS KITTYS CAT RESCUE INC,% SALLY QUILLIAN,1805 DORCHESTER PL,NICHOLS HILLS,OK,73120-4709,0000,03,3,1000,200312,1,15,000000000,1,01,202112,1,2,02,0,12,4066,11150,11150,D20,
030528560,TOASTMASTERS INTERNATIONAL,% NEW GENERATION TOASTMASTERS CLUB,PO BOX 331,HOOKER,OK,73945-0331,0820,03,9,2000,194505,1,16,059319000,1,01,201912,0,0,02,0,12,0,0,0,,606085 NEW GENERATION TOASTMASTERS
030529713,MY FATHERS HOUSE MINISTRIES,% SHERI MCCRANDALL,14100 E 106TH ST N APT 1109,OWASSO,OK,74055-6051,0000,03,3,7120,200603,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
030529942,CRIME STOPPERS OF OKLAHOMA CITY INC,% ROBERT WAGNON,4000 N CLASSEN BLVD STE 100C,OKLAHOMA CITY,OK,73118-2647,0000,03,3,1000,200403,1,15,000000000,1,01,202206,0,0,02,0,06,0,0,0,I20,
030534079,FAMILY LIFE LEARNING CENTERS INC,% JAMES DORM,2123 NW 113TH ST,OKLAHOMA CITY,OK,73120-7617,0000,03,3,2100,200903,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,P50,
030545870,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,% R HAMMOND,11720 E 21ST ST STE D,TULSA,OK,74129-1824,0121,05,9,3000,196802,2,00,264279000,5,01,202112,6,5,01,0,12,1360663,787649,787649,,SOUTHWEST LABORERS DIST COUNCIL
