EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
010613380,UNITED HAITIAN AMERICAN SOCIETY,% GERARD AZOR,91 RIDGELEY AVE,FAIRFIELD,CT,06825-4409,0000,03,3,1000,200310,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,P84,
010618846,WATERBURY CHRISTIAN FELLOWSHIP,% RAYMOND Z SZELIGOWSKI,26 DUBE LN # 1,WATERBURY,CT,06705-1104,0000,03,3,7100,200303,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
010628943,NORTHEAST COMMUNITY CHURCH INC,% REV THOMAS MAHONEY,185 EAST AVE,NORWALK,CT,06855-1108,0000,03,3,7000,200302,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
010648561,HEALTH360 INC,% PATRICIA HARRITY,5 COMMERCE RD UNIT 42,NEWTOWN,CT,06470-7002,0000,03,3,1200,200303,1,15,000000000,1,01,202109,5,6,01,0,09,721831,1384398,1384398,B60,
010650071,CHRIST CHURCH INC,,16 TOWN LINE RD,WOLCOTT,CT,06716-2636,0000,03,3,7000,200403,1,10,000000000,1,01,,0,0,06,0,12,,,,X200,
010657417,BETHEL MINISTRY,% REV JUDSON G OLIVEIRA,PO BOX 24,STRATFORD,CT,06615-0024,0000,03,3,1700,200402,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
010660984,FOR ONE WORLD,% JOHN DONNELLY,PO BOX 161,SOUTH LYME,CT,06376-0161,0000,03,3,1000,200210,1,16,000000000,1,01,202003,0,0,02,0,03,0,0,0,B99,
010668736,WITNESS PROJECT OF CONNECTICUT INC,,2470 FAIRFIELD AVENUE,WINDSOR,CT,06095-0000,0000,03,3,1000,200206,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,G30,
010670519,LOVING CARE MINISTRY INC,% LOVING CARE MINISTRY,41 WOLFPIT AVE APT 5T,NORWALK,CT,06851-4230,0000,03,3,1000,201810,1,15,000000000,1,01,202210,0,0,02,0,10,0,0,0,P40,
010671449,MATCH COALITION INC,,83 OAK ST,HARTFORD,CT,06106-1515,0000,03,3,1000,200209,1,15,000000000,1,01,202206,0,0,02,0,06,0,0,0,N20,
010676012,FRIENDS OF ASHA NIKETAN INC,,PO BOX 182,NEW FAIRFIELD,CT,06812-0182,0000,03,3,1200,200208,1,15,000000000,1,01,202112,4,3,01,0,12,100200,89820,89820,P82,
010691315,DANIEL J GRIFFIN MEMORIAL,% MARK SHEPTOFF,130 STANLEY DR,SOUTH WINDSOR,CT,06074-3599,0000,03,3,1000,200306,1,16,000000000,1,01,202203,5,4,01,0,03,559385,175024,78830,B82,
010692828,ITALIAN HERITAGE FOUNDATION INC,,547 SLATER RD,NEW BRITAIN,CT,06053-2645,0000,03,3,1000,200209,1,04,000000000,1,01,202206,3,2,00,1,06,34516,20213,,B82,
010694939,PLYMOUTH COMMUNITY FOOD PANTRY,,20 DEWEY AVE,TERRYVILLE,CT,06786-6324,0000,03,3,1000,200210,1,15,000000000,1,01,202206,4,4,01,0,06,135143,143458,143458,K31,
010698350,CHRIST CHURCH OF GOD & FAMILY CENTER INC,% KENNETH MCBRYDE,600 MERIDIAN STREET EXT APT 317,GROTON,CT,06340-4153,0000,03,3,1000,200303,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010698841,AMERICAN ECUMENICAL CATHOLIC CHURCH INC,% BOUFFARD,30 WOODLAND STREET UNIT 10-D,HARTFORD,CT,06105-2319,0000,03,3,7000,200209,1,15,000000000,1,01,,0,0,13,0,06,,,,X99,
010698846,AMERICAN ECUMENICAL CATHOLIC CHURCH DIOCESE OF CONNECTICUT INC,% BOUFFARD,30 WOODLAND ST U 10D,HARTFORD,CT,06105-2322,0000,03,3,7000,200301,1,10,000000000,1,01,,0,0,06,0,06,,,,,
010703391,FRIENDS OF BECKLEY FURNACE INC,% ROBERT ANDERSON,PO BOX 383,EAST CANAAN,CT,06024-0383,0000,03,3,2000,200306,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,A80,
010704651,FRENCH BULLDOG RESCUE NETWORK A NONPROFIT CORPORATION,% CHARLOTTE CREELEY,41 CROSSROADS PLAZA SUITE 232,WEST HARTFORD,CT,06117-2402,0000,03,3,4200,200207,1,16,000000000,1,01,202112,4,4,01,0,12,479569,442963,434310,D20,
010705983,PTSA CONNECTICUT INC,% FAIRFIELD SEPTA - BOE,501 KINGS HWY,FAIRFIELD,CT,06825-4867,1319,03,9,2000,197908,0,15,059035000,1,01,202206,0,0,02,0,06,0,0,0,,FAIRFIELD SEPTA
010711777,PARK ROAD ASSOCIATES OF WEST HARTFORD INC,% JOHN C PAINDIRIS,240 PARK ROAD,WEST HARTFORD,CT,06119-2040,0000,06,3,2000,201802,2,00,000000000,1,01,202212,0,0,02,0,12,0,0,0,S41,
010713045,METHODIST FAM CENTER PRESCHOOL INC,% KATHLEEN WYNNE & LAURIE ANDERSON,345 MIDDLESEX RD,DARIEN,CT,06820-2518,0000,03,3,1000,200208,1,16,000000000,1,01,202208,5,6,01,0,08,782014,1192083,1190674,P30,
010714621,FARMINGTON AVENUE ALLIANCE,% JILL BARRETT,257 OXFORD ST,HARTFORD,CT,06105-2249,0000,03,3,1000,200207,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,S20,
010720870,FAITH CHRISTIAN FELLOWSHIP OF WOLCOTT CT INC,% EDWARD J DWYER,PO BOX 6077,WOLCOTT,CT,06716-0077,7018,03,9,7000,198001,1,10,001000000,5,01,,0,0,06,0,12,,,,,FAITH FAMILY CHRISTIAN CHURCH
010723886,WATERBURY RETIRED EDUCATORS ASSOCIATION,% LOUIS PONZILLO,37 STODDARD RD,WATERBURY,CT,06708-1814,0000,05,3,3000,200309,2,00,000000000,5,01,202112,0,0,02,0,12,0,0,0,J40,
010736063,MCCLOSKEY FAMILY FOUNDATION,% HUGH MCCLOSKEY,6 MIST HILL DR,BROOKFIELD,CT,06804-1622,0000,03,3,1000,202302,1,15,000000000,1,01,,4,2,02,0,12,,,,E50,
010737565,CONNECTICUT PARKINSONS WORKING GROUP INC,% GEORGE BALDWIN,51 FAIRVIEW TER,S GLASTONBURY,CT,06073-3305,0000,03,3,1000,200302,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,G11,
010745314,SUCCESS FOUNDATION INC,% ROBINSON & COLE LLP,1055 WASHINGTON BOULEVARD,STAMFORD,CT,06901-2216,0000,03,3,2000,200302,1,15,000000000,1,01,202012,1,0,02,0,12,1,0,0,B92,
010746495,MUSIC FOR YOUTH INC,% MARY BEYER,PO BOX 403,WESTPORT,CT,06881-0403,0000,03,3,1000,200305,1,16,000000000,1,01,202112,4,3,01,0,12,412266,72702,72702,A60,
010750115,CWPN INC,,PO BOX 985,NEW MILFORD,CT,06776-0985,0000,03,3,1700,200303,1,15,000000000,1,01,202110,0,0,02,0,10,0,0,0,X99,
010780011,NEW BEGINNINGS CHURCH OF GOD IN CHRIST,% ELD ROBERT L MIDDLETON JR,1379 CHAPEL ST,NEW HAVEN,CT,06511-4468,1969,03,9,7000,196901,1,10,001000000,5,01,,0,0,06,0,12,,,,,
010801518,FRATERNAL ORDER OF POLICE,% LEO CHUPRON,PO BOX 1568,HARTFORD,CT,06144-1568,1199,08,9,1000,195210,1,00,265000000,5,01,202112,0,0,02,0,12,0,0,0,,30 HARTFORD LODGE INC
010809168,CALF ISLAND CONSERVANCY INC,% DAVID A DEWAHL JR,733 OLD CLINTON RD,WESTBROOK,CT,06498-1760,0000,03,3,1200,200405,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,C30,
010810412,NEW ENGLAND DISTRICT CONVOCATION INC,% JOHN C WRIGHT,2194 MAIN ST,HARTFORD,CT,06120-2021,0000,03,3,1200,202205,1,16,000000000,1,01,,0,0,02,0,12,,,,,
010811732,THY KINGDOM COME MINISTRIES,% MICHELE TYSON,61 BENTWOOD DR APT 1,WATERBURY,CT,06705-3615,0000,03,3,1000,200609,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
010816812,APPLE BLOSSOM SCHOOL AND FAMILY CENTER,,426 DANBURY ROAD,WILTON,CT,06897-2027,0000,03,3,1000,200610,1,11,000000000,1,01,202105,5,5,01,0,05,671391,505407,503285,B21,
010817355,WATERBURY MAIN STREET INC,% KAREN POLLARD,83 BANK STREET,WATERBURY,CT,06702-2231,0000,03,3,1000,200507,1,15,000000000,1,01,202206,3,4,01,0,06,64952,128008,89657,B90,MAIN STREET WATERBURY INC
010821598,MISSION GREATER WATERBURY,% MICHAEL ARSENAULT,289 CHESTNUT HILL AVE,WATERBURY,CT,06704-1600,0000,03,3,1700,200412,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,X21,
010824692,ASSOCIATION OF MADISON ADMINISTRATORS,% KATHERYN HART,302 GREEN HILL RD,MADISON,CT,06443-2283,0000,05,3,3000,201609,2,00,000000000,1,01,202106,0,0,02,0,06,0,0,0,J40,
010824696,CONNECTICUT FEDERATION OF SCHOOL ADMINISTRATORS,% CLIFFORD DUDLEY,174 WEIR ST,GLASTONBURY,CT,06033-2712,5268,05,9,3000,200509,2,00,000000000,5,01,202206,0,0,02,0,06,0,0,0,J40,MILFORD ADM ASSOC EAST MIDDLE SCHOO
010824697,CONNECTICUT FEDERATION OF SCHOOL ADMINISTRATORS,% J OLSON DERBY,155 DAVID HUMPHREY RD,DERBY,CT,06418-2250,5268,05,9,3000,200509,2,00,000000000,5,01,202206,0,0,02,0,06,0,0,0,J40,DERBY ADMINISTRATORS ASSOCIATION
010824698,CONNECTICUT FEDERATION OF SCHOOL ADMINISTRATORS,% JASON PEACOCK,PO BOX 401,MOODUS,CT,06469-0401,5268,05,9,3000,200509,2,00,000000000,5,01,202106,0,0,02,0,06,0,0,0,J40,EAST HADDAM ADMINISTRATORS ASSOC
010824699,CONNECTICUT FEDERATION OF SCHOOL ADMINISTRATORS,% GREG FOX,869 FORBES ST,EAST HARTFORD,CT,06118-1958,5268,05,9,3000,200509,2,00,000000000,5,01,202206,0,0,02,0,06,0,0,0,J40,EAST HARTFORD EDUCATIONAL ADMIN & S
010824700,CONNECTICUT FEDERATION OF SCHOOL ADMINISTRATORS,% JOE BORDEAU,211 SLATER AVE,JEWETT CITY,CT,06351-2531,5268,05,9,3000,200509,2,00,000000000,5,01,202106,0,0,02,0,06,0,0,0,J40,GRISWOLD ADMINISTRATORS ASSOCIATION
010824708,CONNECTICUT FEDERATION OF SCHOOL ADMINISTRATORS,% SARAH MCLAIN,24 GILLOTTI RD,NEW FAIRFIELD,CT,06812-2525,5268,05,9,3000,200509,2,00,000000000,5,01,202206,0,0,02,0,06,0,0,0,J40,NEW FAIRFIELD ADMINISTRATORS ASSOC
010824710,CONNECTICUT FEDERATION OF SCHOOL ADMINISTRATORS,% DANA MULLIGAN,135 BACK RIMMON RD,BEACON FALLS,CT,06403-1025,5268,05,9,3000,200509,2,00,000000000,5,01,202106,0,0,02,0,06,0,0,0,J40,REGION 16 ADMINISTRATORS ASSOC
010824711,CONNECTICUT FEDERATION OF SCHOOL ADMINISTRATORS,% KEN SARANICH,382 LONG HILL AVE,SHELTON,CT,06484-5501,5268,05,9,3000,200509,2,00,000000000,5,01,202106,0,0,02,0,06,0,0,0,J40,SHELTON ADMINISTRATIVE COUNCIL
010828143,NORTHVILLE AMATEUR RADIO ASSOCIATION INC,% JOE GOODELL,PO BOX 354,NEW MILFORD,CT,06776-0354,0000,03,3,1200,200801,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,M99,
010831609,ARCHITECTURE RESOURCE CENTER INC,% J F JACOT,1221 CHAPEL ST,NEW HAVEN,CT,06511-4701,0000,03,3,2000,200604,1,15,000000000,1,01,202206,1,2,02,0,06,7840,19337,19337,A25,
010835578,JOSEPH C FILIP MEMORIAL SCHOLARSHIP FUND,% PAUL J FILIP,361 GREEN MANOR TER,WINDSOR LOCKS,CT,06096-2135,0000,03,3,1000,201410,1,15,000000000,5,01,202206,0,0,02,0,06,0,0,0,T99,
010837128,JERICHO PARTNERSHIP INC,,22 MAPLE AVE STE 3,DANBURY,CT,06810-5870,0000,03,3,1000,200607,1,15,000000000,1,01,202108,6,6,01,0,08,1124608,1379549,1356568,S50,
010848553,COLORS OF THE WORLD INC,% TREVOR DEPASS,72 WALTER LN,HAMDEN,CT,06514-2648,0000,03,3,1000,201810,1,15,000000000,1,01,202205,0,0,02,0,05,0,0,0,O51,
010851113,LIFELINX CORPORATION,,2785 BOSTON POST RD,GUILFORD,CT,06437-1357,0000,03,3,1000,200607,1,15,000000000,1,01,202112,5,4,01,0,12,916925,106870,106870,F20,
010853010,ANGEL HORSES INC,% PAMELA TRAUN,12 KNOLLWOOD LN,WEST GRANBY,CT,06090-1500,0000,03,3,1000,201409,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,D99,ANGEL HORSES
010853068,HELPING HANDS CHORE SERVICE INC,,PO BOX 888,WINSTED,CT,06098-0888,0000,03,3,1200,200605,1,15,000000000,1,01,202112,3,4,01,0,12,88536,238132,238132,P20,
010855174,CHENEY TECH PTO,% LYNANN PODOLSKI,791 MIDDLE TPKE W,MANCHESTER,CT,06040-1819,0000,03,3,1000,202205,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,B94,
010861999,SOUTHINGTON SOCCER CLUB,% ANS SWANSON,PO BOX 759,SOUTHINGTON,CT,06489-0759,0000,03,3,1000,201406,1,15,000000000,1,01,202112,4,4,01,0,12,142870,216985,215732,N60,
010864466,MHA MERTON HOUSE LLC,,1235 HUNTINGTON TURNPIKE,TRUMBULL,CT,06611-5362,0000,03,3,1000,201409,1,16,000000000,1,01,202112,6,5,01,0,12,4808365,513706,513706,L80,
010870395,MUSIC HAVEN INC,% TINA LEE,315 PECK STREET BLDG 5 2ND FLR,NEW HAVEN,CT,06513-2933,0000,03,3,1000,200608,1,15,000000000,1,01,202206,6,5,01,0,06,1031354,927152,915152,A68,
010875312,RESOURCES OUTREACH CENTER,% LESLIE SINGLETON,1303 CHAPEL ST STE 3,NEW HAVEN,CT,06511-4516,0000,03,3,2000,200702,1,15,000000000,1,01,200907,2,3,00,0,07,11077,71938,71938,I40,
010875681,IKENGA-NRI COMMUNITY USA,% POLYCARP OKEKE,35 HODDER DR,HAMDEN,CT,06514-3307,0000,03,3,1200,201102,1,15,000000000,1,01,202105,0,0,02,0,05,0,0,0,A23,
010876464,JUMPSTART COALITION FOR PERSONAL FINANCIAL LITERACY,% FAYE GRIFFITHS-SMITH,305 SKIFF ST,NORTH HAVEN,CT,06473-4451,3712,03,9,2000,200102,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,,CONNECTICUT JUMPSTART COALITION
010900302,CLICK TO BEGIN,% JOSH NEWMAN,57 MAIN STREET STE 3RD FLOOR,WESTPORT,CT,06880-3402,0000,03,3,1000,200801,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,O99,
010913482,GRACE LIFE CHURCH,% JOSEPH LEVESQUE,485 WINSTED RD,TORRINGTON,CT,06790-2932,0000,03,3,7000,201706,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010920637,THE ROCK OF WATERBURY INC,% WILLIAM A ULSH JR,513 MERIDEN RD,WATERBURY,CT,06705-2218,0000,03,3,7000,200909,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010927527,WISH UPON A PAR INC,,30 POWDERMAKER DR,RIDGEFIELD,CT,06877-1035,0000,03,3,1000,201008,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,T12,
010928790,NATURAL CHI FOUNDATION CORP,,851 BALDWIN RD,WOODBRIDGE,CT,06525-2434,0000,03,3,1000,201209,1,15,000000000,1,01,202112,4,3,01,0,12,119078,81498,81498,E60,
010932039,ESUMS PTO,% PTO TREASURER,500 BOSTON POST RD,WEST HAVEN,CT,06516-1933,0000,03,3,2000,201407,1,16,000000000,5,01,202208,0,0,02,0,08,0,0,0,B94,
010941732,CONNECTICUT CATHOLIC PUBLIC AFFAIRS CONFERENCE INC,,134 FARMINGTON AVE,HARTFORD,CT,06105-3723,0000,04,3,1000,201111,2,00,000000000,1,01,201912,4,5,01,0,12,112527,670530,670530,X01,
010944154,SHARE THE PROJECT INC,% JEANNE NEWMAN,140 BANKS RD,EASTON,CT,06612-1630,0000,03,3,1000,201907,1,15,000000000,1,01,202112,3,3,02,0,12,46652,45153,45153,O51,PROJECT SHARE
010945158,HEART 4 HEARTS INC,,68 GOODWIN PL,STRATFORD,CT,06615-6714,0000,03,3,1000,201506,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,P99,
010949570,BITTERSWEET FOUNDATION INC,% MELISSA S NEWMAN,59 COLEYTOWN RD,WESTPORT,CT,06880-1529,0000,03,3,1000,201009,1,04,000000000,1,01,202112,1,1,00,1,12,1,1,,T20,
010957621,DIVINE TRUTH APOSTOLIC CHURCH,,PO BOX 551,PLAINVILLE,CT,06062-0551,0000,03,3,7000,201109,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,PASTOR GEORGE L KNIGHT
010959193,INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS,% DENISE GLADUE,2 CHAPMAN LN STE A,GALES FERRY,CT,06335-1222,0427,05,9,3000,194106,2,00,263000000,5,01,202112,3,4,01,0,12,64717,338727,338727,,2121 UAW LOCAL
010966513,KNIGHTS OF COLUMBUS,% ROBERT DEPIETRO,32 HEBRON RD,BOLTON,CT,06043-7606,0188,08,9,1000,194010,1,00,036029265,5,01,202112,0,0,02,0,12,0,0,0,,6199 ST MAURICE COUNCIL
010969773,SNAPS INC SPECIAL NEEDS AUTISM AT PLAY SERVICES,% DEBORAH MARENNA,460 COE AVE,EAST HAVEN,CT,06512-3836,0000,03,3,1200,201010,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,,
010973916,CONNECTICUT ASSOCIATION FOR BEHAVIOR ANALYSIS INC,% STEVEN WOOLF,290 RIDGEWOOD RD,WEST HARTFORD,CT,06107-3512,0000,03,3,2000,201410,1,15,000000000,1,01,202206,4,3,02,0,06,134672,49120,49120,B90,
016009119,FRED W FORSYTH FBO ELM ST CONGREGATIONAL CHURCH OF BUSKSPORT,% BANGOR SAVINGS BANK TTEE,850 MAIN STREET RC 1215,BRIDGEPORT,CT,06604-4917,0000,03,3,1000,198904,1,04,602000000,2,01,202112,4,3,00,1,12,297884,65986,,,
016010506,UA LOCAL 716 HEALTH & WELFARE FUND,% S&A INC,PO BOX 5817,WALLINGFORD,CT,06492-7617,0000,09,3,1000,200001,2,00,000000000,2,01,202112,7,8,01,0,12,6682151,10035447,4956400,Y43,S & A INC
016057970,FRED FORSYTH TRUST FBO ELM STREET CONGREGATIONAL CHURCH,% BANGOR SAVINGS BANK TTEE,850 MAIN STREET RC 1215,BRIDGEPORT,CT,06604-4917,0000,03,3,1000,198209,1,04,602000000,2,01,202112,3,2,00,1,12,88874,23493,,,
016059270,LOUDS ISLAND ASSOCIATION,% ROBERT VOCELLI,77 BONNY VIEW RD,WEST HARTFORD,CT,06107-3402,0000,04,3,3000,198910,2,00,379000000,1,01,202112,0,0,02,0,12,0,0,0,,
016064010,HALVOR E PRESCOTT TR FUND,% NORSTAR TR & BANGOR SAVINGS TTEE,850 MAIN STREET RC 1215,BRIDGEPORT,CT,06604-4917,0000,03,3,1000,202001,1,04,909000000,2,01,202112,4,3,00,1,12,139496,36269,,T22,
020303557,SHEET METAL WORKERS LOCAL 17 NH TRAINING FUND,% SARETTES ASSOCIATES INC,10 TECHNOLOGY DR,WALLINGFORD,CT,06492-1955,0000,05,3,3000,201003,2,00,000000000,2,01,202112,5,4,01,0,12,886975,320169,234832,J22,
020351375,CHILTERN MOUNTAIN CLUB INC,,PO BOX 461,DANIELSON,CT,06239-0461,0000,07,3,1000,199110,2,00,318319000,1,01,202201,0,0,02,0,01,0,0,0,,
020357715,AMERICAN PHYSICAL THERAPY ASSOC,% LEAHY MANAGEMENT GROUP,PO BOX 459,TOLLAND,CT,06084-0459,0000,06,0,1000,000000,0,00,000000000,5,01,202112,0,0,02,0,12,0,0,0,,N H DEPT OF REHAB MED DHMC
020392823,NORTHEAST CAMPGROUND ASSOCIATION,,71A W STAFFORD RD STE 4,STAFFORD SPRINGS,CT,06076-0000,0000,06,3,1000,199102,2,00,200000000,1,01,202112,3,3,01,0,12,88168,88763,88763,,
020452053,SERGEANT WILLIAM HARLOW FAMILY ASSOCIATION INC,% WALTER HARLOW,PO BOX 137,HAWLEYVILLE,CT,06440-0137,0000,07,3,1000,199209,2,00,319000000,1,01,202206,0,0,02,0,06,0,0,0,,
020477071,SUNRISE LAKE ESTATES ASSOCIATION,% THOMAS BARILLA,92 GILBERT AVE,ROCKY HILL,CT,06067-1907,0000,07,3,1000,200807,2,00,000000000,1,01,202109,0,0,02,0,09,0,0,0,N50,
020480459,SUNAPEE KEARSARGE INTERCOMMUNITY THEATER-SKIT,% DON BOXWELL,PO BOX 251,NEW LONDON,CT,06320-0251,0000,03,3,1000,201802,1,16,429000000,1,01,202012,0,0,02,0,12,0,0,0,A60,
020495890,NEW ENGLAND YANKEE HOCKEY CONFERENCE INC,% BILL ANTONUCCI,PO BOX 2124,HARTFORD,CT,06145-2124,0000,03,3,1000,199810,1,17,300000000,1,01,202112,4,4,01,0,12,311585,279445,279445,N20Z,YANKEE HOCKEY CONFERENCE
020500439,KOZLOWSKI FAMILY FOUNDATION,% CHERYL M KOZLOWSKI,88 BYRAM SHORE RD,GREENWICH,CT,06830-6927,0000,03,3,1000,199808,1,04,602000000,2,01,202112,4,3,00,1,12,136307,37540,,T20Z,
020502945,YAHA INC,% PATRICIA RONDEAU,33 INDIAN HILL RD,UNCASVILLE,CT,06382-2069,0000,07,3,1000,199909,2,00,000000000,1,01,202108,0,0,02,0,08,0,0,0,N50,YOUNG AT HEART ASSOCIATION
